,Data
0,63.70000076293945
1,53.57910099275631
2,90.79789495140926
3,34.679499609384834
4,39.866914544161205
5,26.372379618842388
6,37.617825073540075
7,21.221243260159326
8,51.54766589302341
9,22.34578799546989
10,29.455807996923113
11,39.4678824800701
12,54.34088939245714
13,23.796809541092898
14,26.44493297421309
15,29.31070508299763
16,126.45683448377122
17,78.89948828245485
18,107.95626421528686
19,45.707290693194295
20,49.842711400418864
21,120.47135542081264
22,54.81247196430701
23,43.059169158482064
24,46.14259753656279
25,26.44493297421309
26,88.51252880310278
27,40.66497677393545
28,64.35296203652142
29,139.9150965282206
30,82.67215455247765
31,103.05905510836146
32,86.95267722442372
33,47.55734620131636
34,96.45689340723948
35,47.52107142203897
36,51.475114436060665
37,31.088211032564914
38,21.366342377268893
39,97.07357604540289
40,123.11947885393283
41,68.77858851227171
42,35.405012280604296
43,21.148689904788625
44,24.19584350359196
45,29.09305261051736
46,29.70973904549669
47,24.304671638240052
48,28.839121561943784
49,28.07733600985489
50,158.56076591381452
51,176.6260236437065
52,77.12198233288757
53,48.13775690781432
54,40.519875758417925
55,25.75569318386306
56,38.81492126581338
57,27.533199133430344
58,29.020503051962578
59,23.434054154687146
60,16.614236184268975
61,14.83673023470169
62,39.903189323438596
63,45.63473923623155
64,36.23935118806389
65,24.921354276403463
66,63.84510327641951
67,43.53075267953591
68,23.143848326836178
69,39.504157259347494
70,23.035023989004003
71,8.960079306391208
72,36.71093470911774
73,50.7496017648412
74,36.275625967341284
75,51.69276785774491
76,27.859679740558704
77,30.580352732233678
78,32.103929531635345
79,19.588840224517526
80,22.88992107507852
81,19.37118395522134
82,14.437700069018547
83,17.230922619248304
84,12.805297033376746
85,16.541686625714192
86,11.862129991269057
87,24.84880471784868
88,12.29743873304551
89,62.46662943543726
90,39.866914544161205
91,21.94675403297083
92,21.511445291194377
93,25.030182411051555
94,14.655352541498814
95,20.894762653030966
96,73.1316635903845
97,18.10153630598529
98,15.48969144895841
99,16.287755577140615
100,16.83189245356516
101,18.500570268484353
102,19.552561648424216
103,9.540490962093145
104,27.025340833099108
105,120.50763399690595
106,190.77352168169
107,103.31298615693504
108,87.02522868138647
109,57.20666339964964
110,36.09424827413841
111,32.430410138763705
112,18.645673182409837
113,29.600910910848597
114,30.61662751151107
115,52.34573002120561
116,44.18371389379263
117,32.64806450965193
118,34.86087730258771
119,11.898404770546449
120,13.458258247633466
121,23.615431847890022
122,18.246639219910776
123,14.619077762221423
124,15.126936062552659
125,16.5054118464368
126,31.233313946490398
127,17.230922619248304
128,13.059224285134405
129,12.696468898728654
130,31.777450822914943
131,52.59965917137123
132,31.66862268826685
133,14.981833148627175
134,56.698804624716416
135,77.01315609664744
136,27.170443747024592
137,25.610594066753492
138,31.01566147401013
139,106.14248348644219
140,158.08917859594476
141,88.98411232415663
142,75.88861136133687
143,74.90916953995179
144,76.72295121800045
145,61.5960144435448
146,55.21150402839811
147,38.923747502053516
148,32.57551305268919
149,30.108769211179833
150,21.837925898322737
151,46.976936444022385
152,56.22722157826456
153,52.128075650317385
154,38.70609313116529
155,29.201880745165454
156,19.37118395522134
157,12.515091205525778
158,40.12084369432682
159,26.299830060287604
160,14.038666106519486
161,10.701310476681101
162,37.291344466411715
163,32.32158390252357
164,47.267142271873354
165,74.43758601889795
166,50.241743464509966
167,45.45335964462072
168,31.34214208113849
169,25.574315490660183
170,20.423179131977122
171,18.282917796004085
172,25.79197175995637
173,28.512640954815424
174,24.594873669275103
175,13.675910720113734
176,31.051936253287522
177,22.418337554024674
178,47.81127630068596
179,29.600910910848597
180,38.53962363566313
181,33.92541020316105
182,33.10644650176005
183,38.79236248403856
184,29.22670432763516
185,38.79379388363952
186,28.15974969616377
