,Data
0,2599.0
1,3830.9999886751175
2,4210.000012099743
3,4341.999999821186
4,7124.000116586685
5,5908.9999127388
6,12269.999717712402
7,15329.999404907227
8,16915.000611782074
9,9724.00023150444
10,7246.999999523163
11,11999.000177145004
12,10135.999864578247
13,7781.000020265579
14,4423.999973416328
15,10049.9998960495
16,5178.000025331974
17,6347.999860167503
18,6763.999952912331
19,10177.999733924866
20,23088.99999523163
21,12073.000005960464
22,8739.999928712845
23,10943.999770641327
24,18995.000455856323
25,14203.000019073486
26,11225.999955654144
27,20634.000432491302
28,15187.000321865082
29,22494.999895572662
30,9858.00013923645
31,9769.999940872192
32,4667.0000141859055
33,8139.000263929367
34,8225.999727725983
35,17387.00032377243
36,7083.99985742569
37,6552.999871611595
38,10160.000144004822
39,6347.000055074692
40,7405.999991774559
41,6207.000077486038
42,4228.000066757202
43,9908.99980354309
44,7188.000035524368
45,7278.000153899193
46,4008.9999955892563
47,6504.000127315521
48,7644.0000776052475
49,8355.99979543686
50,5482.000105023384
51,5220.999854683876
52,7747.000140786171
53,9556.000134468079
54,7704.999961614609
55,9815.000154972076
56,5541.99987411499
57,10593.999826669693
58,16601.000467300415
59,6895.999940633774
60,8637.999980449677
61,8392.99970984459
62,9750.000121116638
63,12356.000305891037
64,26384.00066280365
65,15275.99939584732
66,23560.000831604004
67,24213.000275611877
68,18392.999436855316
69,18805.999804496765
70,9751.000236034393
71,20084.000432014465
72,11203.99990606308
73,11266.00021481514
74,11099.000232696533
75,16739.00021505356
76,12932.000195980072
77,12837.99992775917
78,21607.999586105347
79,10219.000108003616
80,6711.999863862991
81,7329.999933123589
82,8624.000230550766
83,11303.00012922287
84,23693.00000476837
85,11309.999694347382
86,15519.000056266785
87,8730.000018835068
88,7075.000062465668
89,12588.99981713295
90,8706.999854326248
91,6805.000017166138
92,14339.999651908875
93,9645.99994301796
94,8011.999921321869
95,6194.000132679939
96,8096.000279664993
97,7161.000030994415
98,5158.000050663948
99,4245.99996650219
100,3451.0000052452087
101,2307.0000019297004
102,11011.000034332275
103,12793.999828577042
104,19156.000368118286
105,11591.999879360199
106,10446.000169038773
107,7046.000137925148
108,3859.999990671873
109,7750.999980807304
110,9877.999958992004
111,13955.00002336502
112,8140.99987411499
113,9455.999796390533
114,18392.000561237335
115,9167.000046253204
116,15608.000369548798
117,19987.000438690186
118,33495.00114440918
119,34340.0003452301
120,16829.999518871307
121,17034.9995303154
122,17421.000513076782
123,18469.99961042404
124,9782.00008058548
125,7934.999747753143
126,14349.999561786652
127,8608.999746084213
128,12161.99969959259
129,10443.999939203262
130,18135.99964618683
131,10518.999882936478
132,10807.000137805939
133,10049.9998960495
134,14725.000519752502
135,16174.999845027924
136,20191.000335216522
137,9266.000269412994
138,8933.999915361404
139,9233.000195026398
140,15538.999876022339
141,9007.000248908997
142,6779.999932646751
143,6986.99986410141
144,8537.000147104263
145,7202.000095248222
146,8414.999759435654
147,7054.99993288517
148,8209.999747991562
149,13151.000576972961
150,9356.000077962875
151,9749.000006198883
152,7353.000097632408
153,7864.9997589588165
154,11821.000170230865
155,11279.99996471405
156,7027.000123262405
157,9791.999990463257
158,16494.99943971634
159,11078.999793291092
160,9208.999915599823
161,9480.000075817108
162,15702.000018119812
163,7677.000151991844
164,11108.000027656555
165,9061.99975323677
166,8608.999746084213
167,6164.999898314476
168,12753.000074148178
169,12108.99980545044
170,7448.999976038933
171,8031.000245809555
172,5450.0001455545425
173,5660.000111937523
174,6655.000129699707
175,5088.000061869621
176,7097.999917149544
177,33696.99957180023
178,24484.000435829163
179,14443.000334739685
180,9852.49021244049
181,10098.789269208908
182,8291.49300289154
183,9924.02011680603
184,7303.976186990738
185,7993.590123176575
186,7906.511963844299
187,8770.463156461716
188,8872.471779823303
189,10845.800754785538
190,9517.846431970596
191,7937.314759731293
192,7837.3869206905365
193,9410.583797216415
194,8062.129597187042
195,7184.468031167984
196,9909.564304590225
197,7882.84009885788
198,11325.070199251175
199,8686.214938163757
200,8246.7834045887
201,8810.211218118668
202,8457.587056875229
203,8019.302495241165
204,9694.010416269302
205,8641.298996448517
206,8618.681775569916
207,8496.432908296585
208,9407.317003011703
209,7857.658147096634
