,Data
0,115.0
1,90.07578112185001
2,107.9003738425672
3,107.09861569106579
4,106.88946157693863
5,148.0347590148449
6,117.33555613085628
7,103.67080967873335
8,103.40355653315783
9,93.07365790009499
10,167.3001915216446
11,135.03233321011066
12,94.02647241950035
13,87.99585670232773
14,103.65918952971697
15,117.6376680098474
16,128.87390099465847
17,179.5124763250351
18,116.35950291994959
19,105.05355171859264
20,146.02455377578735
21,164.39527079463005
22,163.80266889929771
23,211.76871448755264
24,586.2013506889343
25,512.7417469024658
26,497.51996517181396
27,294.75649774074554
28,340.2940332889557
29,361.19783997535706
30,252.02682614326477
31,246.25632286071777
32,244.64818060398102
33,234.8307740688324
34,223.23866695165634
35,218.1852987408638
36,229.3407103419304
37,239.93537306785583
38,226.31444722414017
39,218.41247856616974
40,229.7117805480957
41,215.20857334136963
42,262.8588134050369
43,249.2982006072998
44,239.24481987953186
45,235.39132416248322
46,231.04908645153046
47,224.21581506729126
48,244.6764624118805
49,205.93571156263351
50,255.537828207016
51,231.17164552211761
52,259.13268864154816
53,231.50725722312927
54,232.18884468078613
55,240.1644241809845
56,225.50844311714172
57,264.453507065773
58,239.93612706661224
59,260.05596697330475
