,Data
0,4707.0
1,7714.000053048134
2,10445.000127911568
3,9272.999992847443
4,8066.000114679337
5,11491.00006556511
6,10638.000074028969
7,8134.99996894598
8,8054.000042438507
9,6473.999976217747
10,12423.999790549278
11,12028.000212192535
12,8940.999864578247
13,7377.9999942183495
14,8227.999967694283
15,8782.000029623508
16,7823.999967098236
17,7397.000015079975
18,10369.999956965446
19,9902.999857664108
20,24015.999435424805
21,12622.999772787094
22,17112.999682188034
23,25509.998890399933
24,42661.99964904785
25,39691.00037384033
26,29588.999972820282
27,23985.001025676727
28,27449.999721050262
29,34106.00088644028
30,22560.000022172928
31,13909.999945521355
32,6379.00001218915
33,11127.999844193459
34,14733.000317573547
35,12293.000030636787
36,15392.99980187416
37,11226.000247120857
38,12438.000248908997
39,14812.000138521194
40,13827.999825954437
41,9787.999819993973
42,12023.000088572502
43,16611.999752283096
44,16129.000491857529
45,18104.000504493713
46,8214.00007045269
47,9240.999987244606
48,7118.999931335449
49,16018.000104188919
50,15014.00041937828
51,7779.99988925457
52,13481.99980044365
53,11260.999990224838
54,7766.999904513359
55,8622.000001609325
56,9237.999969184399
57,10444.000215411186
58,9940.99989938736
59,8275.000063598156
60,10014.000245332718
61,65284.00210189819
62,28195.999536037445
63,26828.99906873703
64,15449.000513076782
65,17600.99962735176
66,12908.99999821186
67,24052.000774383545
68,19032.00010585785
69,12638.000143647194
70,7499.0000680089
71,15149.999741792679
72,10312.99989438057
73,7480.000047147274
74,8028.000072956085
75,16594.000205039978
76,16082.000115394592
77,8898.999892294407
78,18956.000022411346
79,25883.001042366028
80,20473.999621868134
81,15031.999966621399
82,11273.99997496605
83,10786.000029802322
84,41750.00089216232
85,22962.999549150467
86,17492.000186920166
87,24904.000292301178
88,14604.00038266182
89,12832.000002264977
90,9676.000080943108
91,19545.000108003616
92,10760.999972820282
93,8731.000003159046
94,16498.999539613724
95,10158.999902486801
96,13189.000187516212
97,11998.999944090843
98,12723.999913215637
99,10191.99982059002
100,12695.000206232071
101,4167.999993301928
102,13838.000073194504
103,9741.999917149544
104,8025.999967396259
105,6308.00005236268
106,10457.000200152397
107,17776.999938726425
108,14063.999937415123
109,13619.00015759468
110,8400.000067949295
111,17609.000049591064
112,36991.99974346161
113,41168.99898433685
114,30173.000495910645
115,25041.00064945221
116,16175.999746084213
117,52062.99966430664
118,34481.00061893463
119,30874.000881671906
120,17552.000548124313
121,25807.999749183655
122,18585.9998524189
123,29114.000012397766
124,22149.999985456467
125,12756.999831318855
126,15334.000475406647
127,17622.999946832657
128,27360.99965286255
129,35574.99916219711
130,35631.000995635986
131,17215.99964761734
132,13837.000160694122
133,13697.000066041946
134,13439.00019621849
135,12529.000142097473
136,13248.000075101852
137,10721.000106096268
138,14949.000495672226
139,12229.999931931496
140,20987.999536514282
141,13980.999905347824
142,8781.000117123127
143,10428.999844551086
144,17756.999444246292
145,14093.000205516815
146,11439.000126600266
147,22527.999455451965
148,15770.00048160553
149,19073.999797582626
150,22126.99975347519
151,15429.00001859665
152,20421.99968290329
153,11049.999935746193
154,9896.999821543694
155,7752.000094771385
156,9285.999977588654
157,9217.00012332201
158,9199.000014960766
159,12740.000196576118
160,10098.000189900398
161,8922.000124275684
162,8898.999892294407
163,8009.999964594841
164,14398.000451803207
165,11620.999912977219
166,8092.000084161758
167,7573.0000458955765
168,8920.99993121624
169,10124.00015938282
170,11091.000276088715
171,15449.000513076782
172,10014.000245332718
173,9041.000092506409
174,12567.000183820724
175,14147.999881982803
176,14096.999855518341
177,18225.000017166138
178,50448.99948692322
179,44126.99827480316
180,13018.763681530952
181,10746.00689649582
182,9048.578834474087
183,9889.622240424156
184,9221.05139619112
185,8849.769071280956
186,10273.279464483261
187,12517.9994212389
188,8682.510699748993
189,10370.276027083397
190,9685.438087821007
191,11000.500339150429
192,9432.89228618145
193,10480.569967031479
