,Data
0,709.0
1,844.9999965727329
2,328.0000029206276
3,411.99999645352364
4,411.0000053346157
5,387.0000071823597
6,832.9999974966049
7,1113.9999952316284
8,770.0000023469329
9,248.99998611211777
10,385.00000381469727
11,301.9999802708626
12,285.00000447034836
13,341.0000142455101
14,294.000009059906
15,359.99999341368675
16,418.99999767541885
17,171.00000268220901
18,237.99999928474426
19,395.99999064207077
20,755.9999999031425
21,509.9999924302101
22,531.999997779727
23,782.0000014230609
24,413.99999982118607
25,337.00000751018524
26,818.0000039339066
27,628.0000009536743
28,502.00000008940697
29,745.9999989122152
30,459.99999275803566
31,718.9999996703118
32,390.00000166893005
33,1457.0000339746475
34,1824.0000286102295
35,868.9999947249889
36,585.0000025033951
37,634.0000004917383
38,2578.0000092983246
39,4864.000076293945
40,1213.0000034570694
41,786.9999992772937
42,980.0000020265579
43,660.0000020116568
44,456.9999982714653
45,569.9999983757734
46,518.0000059008598
47,773.9999985173345
48,4181.999963283539
49,1573.0000180006027
50,2006.9999669790268
51,6564.000022888184
52,8373.000226974487
53,7609.99977684021
54,5367.999995231628
55,3996.999873638153
56,5177.000043392181
57,5313.999883174896
58,2910.999967813492
59,2097.0000128746033
60,3884.9998540878296
61,1963.0000196695328
62,1907.9999587535858
63,2311.0000562667847
64,2687.999962091446
65,2090.0000327825546
66,2166.9999828338623
67,2219.0000281333923
68,1651.0000014305115
69,1233.9999859929085
70,1844.9999688863754
71,1500.0000324249268
72,1303.0000070929527
73,3290.9999737739563
74,1261.9999908804893
75,800.9999964386225
76,1849.0000178813934
77,5497.999939441681
78,2787.9999191761017
79,1403.0000064373016
80,1011.0000014007092
81,607.9999989718199
82,1360.0000079870224
83,875.9999959468842
84,1080.0000013709068
85,770.0000023469329
86,985.9999909996986
87,707.999999966938
88,1208.9999967217445
89,1204.9999899864197
90,1609.999985218048
91,850.000004991889
92,1786.9999768733978
93,1181.9999829530716
94,675.9999998994172
95,599.9999960660934
96,985.9999909996986
97,897.9999907314777
98,1270.000004351139
99,1133.9999866485596
100,937.0000035762787
101,478.9999930560589
102,3775.9999346733093
103,1533.0000351667404
104,1003.000009059906
105,1385.9999883770943
106,1056.9999943375587
107,704.0000001648441
108,977.9999986588955
109,989.9999977350235
110,495.9999899864197
111,617.0000035613775
112,989.9999977350235
113,502.9999912083149
114,660.9999984130263
115,470.0000095963478
116,380.0000059604645
117,537.999997317791
118,1079.000010251999
119,641.0000017136335
120,689.9999997019768
121,867.0000019222498
122,440.0000013411045
123,653.0000007897615
124,586.0000041872263
125,213.00001001358032
126,818.9999950528145
127,973.9999919235706
128,511.99999579787254
129,700.0000000325963
130,675.0000008568168
131,376.99999034404755
132,371.00000137090683
133,1799.0000393390656
134,966.9999907016754
135,468.9999973475933
136,439.0000102221966
137,569.9999983757734
138,543.999996855855
139,406.0000074803829
140,551.9999997615814
141,407.9999897181988
142,591.0000020414591
143,471.00000071525574
144,642.9999997988343
145,896.9999996125698
146,378.99999371171
147,542.0000040531158
148,476.99998968839645
149,775.0000002011657
150,1251.0000040531158
151,591.0000020414591
152,832.9999974966049
153,497.9999933540821
154,606.9999972879887
155,1270.000004351139
156,333.0000007748604
157,295.99999129772186
158,294.000009059906
159,758.9999996721745
160,822.0000001043081
161,709.0
162,461.9999961256981
163,915.999999910593
164,466.9999939799309
165,1180.0000007152557
166,550.9999980777502
167,366.99999463558197
168,4026.000165462494
169,2215.999927997589
170,1083.0000169873238
171,899.9999940991402
172,999.9999934434891
173,2432.0000381469727
174,819.9999967366457
175,525.999998241663
176,2014.0000315904617
177,849.0000033080578
178,592.0000037252903
179,1001.0000056922436
180,1261.5392757058144
181,1259.8430984020233
182,1380.0098036527634
183,1348.5371507406235
184,1290.7097895741463
185,1332.0916221141815
186,1371.7039567828178
187,1267.907726943493
188,1436.0225758552551
189,1419.0889477729797
190,1632.7974838018417
191,1415.432301044464
192,1372.7252890467644
193,1310.4533069133759
