,Data
0,8707.0
1,6805.00000731647
2,14339.999934196472
3,9646.000000685453
4,8011.999997489154
5,6193.999974399805
6,8096.00003195554
7,7160.999986574054
8,5157.999938547611
9,4246.000009179115
10,3450.9999563694
11,2306.9998947381973
12,11010.999944478273
13,12794.000050514936
14,19156.000353336334
15,11592.000085562468
16,10446.000013843179
17,7045.999990358949
18,3860.0000083446503
19,7750.99997843802
20,9878.00000320375
21,13955.000003278255
22,8140.999999448657
23,9456.00001540035
24,18391.999873042107
25,9166.99998486042
26,15607.999842822552
27,19986.999809265137
28,33494.999698638916
29,34339.99909543991
30,16830.000168144703
31,17034.99996960163
32,17420.999970436096
33,18470.000136733055
34,9781.999973081052
35,7934.99999833107
36,14350.000114381313
37,8609.000000334345
38,12161.999976545572
39,10444.000003755093
40,18135.999619722366
41,10519.000057697296
42,10806.999953448772
43,10049.999962568283
44,14724.999865114689
45,16175.000043034554
46,20190.999540805817
47,9266.000030115247
48,8933.999993516132
49,9232.999993406236
50,15539.000208377838
51,9006.999988716096
52,6779.999946087599
53,6987.000017121434
54,8537.000002069399
55,7201.999998763204
56,8414.999986764044
57,7054.999970883131
58,8209.9999906905
59,13150.999840199947
60,9356.000029973686
61,9749.000001244247
62,7353.0000468194485
63,7864.999969609082
64,11821.00000807643
65,11280.000068753958
66,7026.999959394336
67,9792.000023521483
68,16495.000100195408
69,11079.00002798438
70,9209.000002093613
71,9480.000006712973
72,15702.00018721819
73,7676.999994412065
74,11107.999979645014
75,9062.000006649643
76,8609.000000334345
77,6165.000022739172
78,12753.000038325787
79,12108.999903827906
80,7449.000012069941
81,8031.000028453767
82,5450.000113964081
83,5660.00000551343
84,6655.000029176474
85,5087.999974697828
86,7097.999993160367
87,33697.00032830238
88,24484.000241160393
89,14442.99986988306
90,13026.336739778519
91,14924.495389699936
92,14280.49914753437
93,13513.203159213066
94,13108.582759559155
95,13531.327415406704
96,13770.702738940716
97,14034.678640663624
98,14000.443761527538
99,13361.27037858963
100,13885.312723457813
101,13179.479776263237
102,12881.632539242506
103,12895.764819413424
104,11630.39742487669
105,12908.491448640823
106,13324.80389559269
107,13647.724758923054
108,13317.12250751257
109,14068.254418194294
110,13827.508993685246
111,13078.670964181423
112,13442.38347017765
113,13262.43575745821
114,13147.249188780785
115,13614.772273540497
116,14311.676729381084
117,14067.929019212723
118,13324.431269645691
119,13353.882731854916
