,Data
0,585.0
1,353.99999633431435
2,419.9999924004078
3,548.9999999664724
4,329.9999977648258
5,372.9999952018261
6,526.9999990984797
7,319.99999836087227
8,387.9999943077564
9,703.0000016838312
10,423.9999921619892
11,745.0000078976154
12,1032.000008225441
13,834.000002592802
14,717.0000008493662
15,1291.9999927282333
16,838.0000023543835
17,881.0000172257423
18,1037.0000079274178
19,742.0000080764294
20,648.000000603497
21,444.99999962747097
22,502.9999961704016
23,469.99999813735485
24,552.9999997280538
25,499.9999963492155
26,414.999992698431
27,368.9999954402447
28,907.0000156760216
29,551.9999997876585
30,462.99999855458736
31,313.99999871850014
32,449.99999932944775
33,576.9999999320135
34,663.000004068017
35,630.0000016763806
36,395.99999383091927
37,437.9999913275242
38,457.9999988526106
39,371.99999526143074
40,222.99998670816422
41,232.99998611211777
42,361.9999958574772
43,362.99999579787254
44,1067.0000061392784
45,751.0000075399876
46,691.000002399087
47,674.0000034123659
48,616.0000003315508
49,392.9999940097332
50,430.9999917447567
51,526.9999990984797
52,389.99999418854713
53,421.9999922811985
54,534.9999986216426
55,466.9999983161688
56,659.0000043064356
57,552.9999997280538
58,928.000014424324
59,778.0000059306622
60,510.10515108704567
61,506.7289701104164
62,493.2493778318167
63,520.459146425128
64,526.5645454823971
65,498.86379919946194
66,529.2058508098125
