,Data
0,13.899999618530273
1,13.842349851875381
2,9.270082612738634
3,10.221944436043088
4,20.501538703467986
5,15.998451243865873
6,12.150008924648233
7,8.447612485912543
8,11.884819948843273
9,9.193216447064401
10,17.147603196185855
11,22.248967454187323
12,13.81288441155765
13,10.09127145729417
14,10.173262337798349
15,13.866690862161601
16,12.37804578919743
17,14.44062632664015
18,12.48565869040533
19,9.39691215892816
20,9.248303713905102
21,9.086884517437852
22,9.443032106884061
23,52.18969483197998
24,33.64696621345706
25,22.37579658612458
26,12.137197758951771
27,13.741142481734178
28,11.766958135790816
29,12.816183948458615
30,17.77814444687243
31,18.740813697644228
32,18.705628352602503
33,19.165293441754102
34,18.21450908860345
35,16.218239206529205
36,17.946581491042707
37,18.050980933830544
38,17.68362326371073
39,18.769635713569244
40,17.97245734482476
41,18.24286092820222
42,17.988008375033814
43,16.854542913415116
44,17.69087889221663
45,17.945369388901213
46,18.256471600779435
47,17.18981674523735
48,18.24417493640209
49,18.099435607579153
50,17.348307799535377
51,17.80050661290187
52,17.931449269878442
53,16.514002278234386
54,18.041348740052683
55,18.902930494933855
56,17.849429805967645
57,17.628214951360917
58,18.3755782419027
59,16.953412709779258
