,Data
0,5565.0
1,4520.043646395206
2,2709.596022069454
3,2831.102651953697
4,4398.5370994359255
5,4410.68776242435
6,12964.748618602753
7,9125.141767859459
8,8396.102651953697
9,8189.541547000408
10,7484.803425371647
11,4775.207403302193
12,5236.932306624949
13,6403.3951657265425
14,4738.755497261882
15,5127.576422654092
16,6500.600469633937
17,5674.355894336477
18,8007.281602174044
19,6719.31223757565
20,11275.807955861092
21,9453.209502696991
22,10473.864530324936
23,5188.329696133733
24,6294.039281755686
25,8371.801325976849
26,7083.831878453493
27,18347.488839626312
28,15431.331712603569
29,18140.927402973175
30,8623.532984554768
31,8637.619282007217
32,8537.044239342213
33,8388.28116953373
34,8255.523114949465
35,8186.545468121767
36,9193.56812953949
37,8487.493257522583
38,8616.674095094204
39,9287.172499895096
40,8298.90248939395
41,7601.8448777496815
42,7803.744273036718
43,8728.890143930912
44,7962.096122056246
45,8069.60899874568
46,7737.682433724403
47,7962.511078566313
48,8189.819179773331
49,8147.866114675999
50,8468.440418243408
51,8095.4331587255
52,8890.982240438461
53,8665.363984107971
54,8080.2311888337135
55,7933.292799890041
56,8062.498183250427
57,9105.201963186264
58,9030.425871312618
59,8639.009436070919
