,Data
0,4061.0
1,4518.000005088747
2,3627.000009931624
3,11917.000057816505
4,6732.000070989132
5,4062.0000000261352
6,3685.999998472631
7,4786.000013038516
8,5028.00001321733
9,4830.999995067716
10,3778.999985538423
11,4826.999984562397
12,5552.000058114529
13,4683.000029966235
14,4552.000003613532
15,1318.0001029968262
16,4096.000001151115
17,3092.0000117868185
18,3678.9999952167273
19,3083.999990776181
20,4525.999995842576
21,4484.0000065639615
22,1909.000036418438
23,3467.9999705553055
24,2446.999966800213
25,4093.0000008363277
26,3821.0000050738454
27,3340.9999849647284
28,6590.999957859516
29,3121.000012308359
30,3690.0000089779496
31,6195.999994575977
32,4433.000008776784
33,5494.9999840557575
34,4433.000008776784
35,5741.999982237816
36,8561.999824285507
37,11319.000151395798
38,7527.000116586685
39,7760.999974727631
40,3470.0000060647726
41,5118.999964773655
42,4445.999997533858
43,5859.99995931983
44,5181.999963819981
45,4397.999992497265
46,4872.000027105212
47,4545.000000357628
48,4455.999993540347
49,3794.000009804964
50,5224.999970853329
51,6314.000092685223
52,6782.000051021576
53,7390.999880433083
54,4865.999981090426
55,4134.999997679144
56,4365.000011727214
57,8453.999964237213
58,8968.999879598618
59,5600.999990135431
60,6254.00011664629
61,3867.0000048577785
62,4670.999998450279
63,4232.9999978765845
64,5395.0000239908695
65,4835.99999307096
66,4033.999999057967
67,4566.000010125339
68,5151.000048816204
69,2801.9999460577965
70,3118.999976798892
71,2812.9999900758266
72,9314.000104904175
73,5632.000026166439
74,4443.9999922811985
75,4322.9999921917915
76,4008.000000742264
77,3175.9999903440475
78,4380.000005736947
79,4315.000001437962
80,4757.000012516975
81,2847.0000491142273
82,3520.9999735951424
83,4240.000001132488
84,3758.9999935254455
85,2983.9999701976776
86,3205.999978363514
87,2605.0000489354134
88,2569.9999418854713
89,2847.9999760985374
90,3232.8745591640472
91,3312.722819581628
92,3267.1766416579485
93,3415.6477657705545
94,3361.3798209428787
95,3582.967307791114
96,3539.1129090189934
