日期,時間戳,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2005-05-26,1117036800,370000,27989300,74.50,76.60,74.50,75.50,0.50,116
2005-05-27,1117123200,331000,25499500,76.40,78.20,76.30,77.30,1.80,165
2005-05-30,1117382400,262000,20457800,78.20,78.60,77.30,78.00,0.70,152
2005-05-31,1117468800,168017,13082319,78.50,78.50,77.40,77.40,-0.60,88
2005-06-01,1117555200,369000,28798800,77.20,79.80,76.80,79.50,2.10,180
2005-06-02,1117641600,727000,59420600,80.00,83.00,80.00,81.30,1.80,328
2005-06-03,1117728000,190000,15449300,81.30,82.00,80.50,81.40,0.10,127
2005-06-06,1117987200,671000,56196500,81.50,85.10,80.60,84.20,2.80,390
2005-06-07,1118073600,249000,20873700,84.20,84.40,83.30,84.00,-0.20,171
2005-06-08,1118160000,278121,23170909,84.00,84.00,82.70,83.40,-0.60,151
2005-06-09,1118246400,254007,21319078,83.00,84.60,83.00,83.80,0.40,136
2005-06-10,1118332800,674000,57191300,84.00,86.00,83.80,85.00,1.20,270
2005-06-13,1118592000,311400,26100965,85.00,85.00,83.00,83.50,-1.50,173
2005-06-14,1118678400,246100,20385608,83.00,83.60,82.30,83.00,-0.50,127
2005-06-15,1118764800,161200,13504716,83.00,84.60,82.80,83.50,0.50,92
2005-06-16,1118851200,129400,10946032,85.00,85.00,83.80,84.20,0.70,94
2005-06-17,1118937600,137610,11485798,84.90,84.90,82.40,82.60,-1.60,85
2005-06-20,1119196800,105001,8712282,83.80,83.80,82.40,82.60,0.00,68
2005-06-21,1119283200,117000,9640100,82.60,82.80,82.00,82.50,-0.10,71
2005-06-22,1119369600,391000,32894700,82.50,85.50,82.50,84.80,2.30,214
2005-06-23,1119456000,517983,43996233,85.00,85.50,84.10,84.40,-0.40,225
2005-06-24,1119542400,384400,32656088,84.80,85.20,84.60,84.90,0.50,182
2005-06-27,1119801600,168000,14219100,84.00,85.00,84.00,84.60,-0.30,90
2005-06-28,1119888000,102000,8540700,83.60,84.50,83.40,83.80,-0.80,59
2005-06-29,1119974400,71000,5937200,84.40,84.40,83.10,83.60,-0.20,46
2005-06-30,1120060800,96000,8106200,84.00,84.90,83.80,84.90,1.30,52
2005-07-01,1120147200,112309,9447700,84.50,84.60,83.80,84.20,-0.70,67
2005-07-04,1120406400,93422,7825150,84.00,84.00,83.60,83.70,-0.50,61
2005-07-05,1120492800,85542,7107137,83.40,84.00,82.70,83.40,-0.30,69
2005-07-06,1120579200,71100,5967098,84.00,84.00,83.20,84.00,0.60,50
2005-07-07,1120665600,82000,6828800,83.00,83.80,82.80,83.80,-0.20,43
2005-07-08,1120752000,1561000,136608200,82.80,89.60,82.80,89.00,5.20,546
2005-07-11,1121011200,302000,26587900,89.50,89.80,87.00,88.00,-1.00,177
2005-07-12,1121097600,152003,13387962,88.10,88.60,87.50,88.00,0.00,83
2005-07-13,1121184000,155100,13686656,88.00,88.50,87.50,88.10,0.10,77
2005-07-14,1121270400,150000,13308600,88.10,89.50,88.10,88.80,0.70,93
2005-07-15,1121356800,194000,17228200,88.80,89.40,88.10,88.80,0.00,102
2005-07-19,1121702400,950000,88554800,88.90,95.00,88.90,93.70,4.90,392
2005-07-20,1121788800,318674,29705294,93.80,93.90,92.00,93.10,-0.60,235
2005-07-21,1121875200,270427,24926450,90.00,93.20,90.00,93.00,-0.10,176
2005-07-22,1121961600,173000,16145400,93.00,93.60,93.00,93.40,0.40,107
2005-07-25,1122220800,513200,48680685,93.50,96.60,93.40,93.80,0.40,293
2005-07-26,1122307200,293000,27686600,94.80,95.20,94.00,94.20,0.40,168
2005-07-27,1122393600,312100,29366172,94.20,95.20,93.10,94.30,0.10,139
2005-07-28,1122480000,246000,23129100,94.30,94.60,93.70,94.20,-0.10,115
2005-07-29,1122566400,300310,28145553,94.30,94.30,92.70,94.00,-0.20,181
2005-08-01,1122825600,88000,8196900,93.80,93.90,92.70,93.50,-0.50,54
2005-08-02,1122912000,285000,25771800,93.00,93.00,89.00,90.50,-3.00,167
2005-08-03,1122998400,69000,6238800,89.90,91.90,89.90,90.20,-0.30,54
2005-08-04,1123084800,323100,28377474,90.10,90.10,86.00,87.00,-3.20,198
2005-08-08,1123430400,201000,17044800,85.00,87.00,84.00,85.10,-1.90,132
2005-08-09,1123516800,275199,22836049,84.10,84.10,82.30,82.50,-2.60,167
2005-08-10,1123603200,126521,10457663,83.00,83.00,82.40,82.60,0.10,76
2005-08-11,1123689600,384448,32372293,83.00,85.50,83.00,83.50,0.90,218
2005-08-12,1123776000,138001,11651083,83.90,85.10,83.90,85.10,1.60,90
2005-08-15,1124035200,65000,5440300,85.00,85.00,83.00,83.70,-1.40,53
2005-08-16,1124121600,236000,19078600,83.00,83.10,79.20,81.00,-2.70,104
2005-08-17,1124208000,253774,20149074,80.00,80.50,78.90,79.10,-1.90,127
2005-08-18,1124294400,221416,17185937,80.00,80.00,76.10,78.60,-0.50,140
2005-08-19,1124380800,303268,23410457,78.60,78.60,76.70,78.60,0.00,154
2005-08-22,1124640000,101361,7904729,78.60,78.90,77.50,78.10,-0.50,65
2005-08-23,1124726400,217024,16816464,78.10,78.90,76.50,77.90,-0.20,120
2005-08-24,1124812800,86730,6722181,77.90,77.90,76.90,77.50,-0.40,58
2005-08-25,1124899200,136000,10627000,77.50,79.30,77.50,78.60,1.10,88
2005-08-26,1124985600,147000,11710000,78.60,80.20,78.60,79.90,1.30,95
2005-08-29,1125244800,186000,14493800,79.50,79.50,76.60,78.10,-1.80,113
2005-08-30,1125331200,449010,33257977,77.00,77.00,72.70,72.70,-5.40,253
2005-08-31,1125417600,195032,13703214,70.70,71.50,68.10,69.70,-3.00,124
2005-09-02,1125590400,185000,13267300,70.00,73.00,70.00,72.50,2.80,103
2005-09-05,1125849600,72000,5194300,72.50,72.50,71.50,71.70,-0.80,43
2005-09-06,1125936000,66000,4732400,71.20,72.50,71.20,72.00,0.30,36
2005-09-07,1126022400,376000,26757100,72.10,73.70,69.90,71.10,-0.90,90
2005-09-08,1126108800,55000,3917000,70.10,72.40,70.10,71.40,0.30,28
2005-09-09,1126195200,310000,22131200,71.40,72.30,70.10,71.60,0.20,67
2005-09-12,1126454400,519000,38148000,72.00,74.90,71.90,73.00,1.40,320
2005-09-13,1126540800,736000,47780400,62.80,65.20,62.80,65.20,0.00,275
2005-09-14,1126627200,689000,46731600,66.00,69.70,66.00,69.70,4.50,482
2005-09-15,1126713600,823000,58711000,70.20,73.50,69.10,69.10,-0.60,525
2005-09-16,1126800000,422000,28540200,69.20,69.20,66.50,66.90,-2.20,243
2005-09-19,1127059200,294000,19450400,67.50,68.60,65.20,65.50,-1.40,178
2005-09-20,1127145600,221000,14550300,65.20,66.50,64.30,66.40,0.90,127
2005-09-21,1127232000,316000,21211100,66.40,67.90,65.50,67.20,0.80,187
2005-09-22,1127318400,250000,16622900,66.80,67.20,66.00,66.50,-0.70,126
2005-09-23,1127404800,228000,15170900,66.50,66.80,66.40,66.80,0.30,125
2005-09-26,1127664000,210000,14025200,66.80,67.70,66.40,66.40,-0.40,90
2005-09-27,1127750400,162000,10841900,66.40,67.10,66.40,67.10,0.70,104
2005-09-28,1127836800,1657000,118351400,69.50,71.70,69.40,71.70,4.60,476
2005-09-29,1127923200,752172,53585869,72.20,72.20,70.00,71.50,-0.20,399
2005-09-30,1128009600,519758,36849122,71.50,71.50,70.10,70.80,-0.70,271
2005-10-03,1128268800,747868,54156341,71.40,73.50,71.00,71.70,0.90,407
2005-10-04,1128355200,272000,19581800,72.00,72.50,71.20,72.00,0.30,159
2005-10-05,1128441600,602000,43887900,72.50,74.40,71.50,73.20,1.20,349
2005-10-06,1128528000,203000,14749400,72.10,73.00,72.10,72.90,-0.30,125
2005-10-07,1128614400,551160,41032403,73.20,75.40,73.20,74.10,1.20,334
2005-10-11,1128960000,216002,15874947,74.80,74.90,72.50,73.20,-0.90,105
2005-10-12,1129046400,177000,12740900,72.70,72.70,71.50,71.80,-1.40,113
2005-10-13,1129132800,150001,10679371,71.50,72.00,70.80,71.00,-0.80,86
2005-10-14,1129219200,130000,9238700,71.00,71.80,70.60,71.50,0.50,74
2005-10-17,1129478400,340000,23728100,72.00,72.20,68.10,68.30,-3.20,169
2005-10-18,1129564800,106336,7288031,69.00,69.50,67.00,68.90,0.60,82
2005-10-19,1129651200,157000,10685600,68.00,68.70,67.40,68.00,-0.90,85
2005-10-20,1129737600,171668,11913795,68.10,70.60,68.00,70.00,2.00,117
2005-10-21,1129824000,152000,10641800,70.00,71.00,69.00,70.40,0.40,76
2005-10-24,1130083200,71000,4930900,70.40,70.40,69.10,70.00,-0.40,38
2005-10-25,1130169600,167000,11593600,70.70,70.80,68.50,69.80,-0.20,92
2005-10-26,1130256000,88000,6022300,69.30,69.30,68.00,69.00,-0.80,53
2005-10-27,1130342400,178000,12150900,68.30,69.50,67.50,67.50,-1.50,61
2005-10-28,1130428800,183000,12214100,67.00,67.30,66.50,66.80,-0.70,113
2005-10-31,1130688000,238008,15781589,66.80,67.00,65.70,66.40,-0.40,142
2005-11-01,1130774400,232000,15374800,65.90,67.00,65.80,66.70,0.30,128
2005-11-02,1130860800,230150,15478553,66.70,67.80,66.70,67.70,1.00,140
2005-11-03,1130947200,160170,10792450,67.70,67.70,67.00,67.00,-0.70,92
2005-11-04,1131033600,372267,24688425,67.00,67.00,66.00,66.00,-1.00,253
2005-11-07,1131292800,664449,45441825,66.90,70.20,66.90,67.70,1.70,377
2005-11-08,1131379200,357862,24449237,69.00,69.30,67.70,68.30,0.60,202
2005-11-09,1131465600,892379,62025891,68.30,71.00,67.80,70.20,1.90,457
2005-11-10,1131552000,354838,24758203,70.00,70.40,69.10,69.20,-1.00,197
2005-11-11,1131638400,284373,19724916,69.90,69.90,69.00,69.20,0.00,164
2005-11-14,1131897600,273323,18751133,69.20,69.20,68.00,69.10,-0.10,143
2005-11-15,1131984000,117773,8112690,68.50,69.10,68.20,69.10,0.00,81
2005-11-16,1132070400,157216,10782046,69.00,69.00,68.20,68.40,-0.70,105
2005-11-17,1132156800,137311,9357609,68.30,68.60,67.80,68.50,0.10,85
2005-11-18,1132243200,2300313,168332279,72.50,73.20,72.50,73.20,4.70,629
2005-11-21,1132502400,2358158,175532323,74.00,75.10,73.50,74.50,1.30,1063
2005-11-22,1132588800,692952,51259176,74.50,74.50,73.60,74.10,-0.40,381
2005-11-23,1132675200,884010,64925436,74.10,74.50,72.90,73.60,-0.50,372
2005-11-24,1132761600,4190883,322307861,73.60,78.70,73.60,78.70,5.10,1642
2005-11-25,1132848000,1542950,121859644,79.40,79.80,78.20,79.10,0.40,854
2005-11-28,1133107200,833298,65334746,79.30,79.30,77.60,78.60,-0.50,468
2005-11-29,1133193600,2575204,207314544,78.60,81.90,78.40,80.00,1.40,1048
2005-11-30,1133280000,1353464,109913619,82.00,82.00,80.10,80.70,0.70,677
2005-12-01,1133366400,606531,48582432,80.60,81.00,79.30,79.50,-1.20,358
2005-12-02,1133452800,1928592,154197523,79.90,81.00,78.20,79.50,0.00,760
2005-12-05,1133712000,1534752,121100979,79.70,80.30,78.00,79.40,-0.10,669
2005-12-06,1133798400,1846900,146358100,79.40,80.60,77.60,77.70,-1.70,801
2005-12-07,1133884800,888985,68521731,77.70,78.30,76.00,76.30,-1.40,495
2005-12-08,1133971200,491616,37527095,76.30,77.00,76.00,76.10,-0.20,253
2005-12-09,1134057600,1520822,117276732,76.90,78.00,76.30,78.00,1.90,558
2005-12-12,1134316800,648131,50008383,78.30,78.40,76.50,76.90,-1.10,315
2005-12-13,1134403200,604344,46416336,76.90,77.50,76.40,76.50,-0.40,254
2005-12-14,1134489600,518259,40047821,76.90,77.90,76.60,77.20,0.70,260
2005-12-15,1134576000,1839150,145471547,77.00,80.80,77.00,80.10,2.90,889
2005-12-16,1134662400,2614095,216445482,83.00,84.30,82.00,82.00,1.90,1060
2005-12-19,1134921600,633550,51564050,82.00,82.90,80.80,81.20,-0.80,359
2005-12-20,1135008000,1097433,90911775,81.30,83.80,81.30,82.80,1.60,573
2005-12-21,1135094400,2909015,248870206,83.60,88.50,82.40,88.30,5.50,1271
2005-12-22,1135180800,1380344,122085497,88.30,90.90,87.00,89.40,1.10,726
2005-12-23,1135267200,1485690,133583910,90.00,91.10,88.80,90.30,0.90,763
2005-12-26,1135526400,1551429,141509052,94.00,95.00,88.10,88.60,-1.70,760
2005-12-27,1135612800,1032135,89972419,88.60,88.60,86.30,86.60,-2.00,542
2005-12-28,1135699200,744445,64665248,86.40,87.40,86.20,86.70,0.10,400
2005-12-29,1135785600,2334453,203785843,87.00,88.60,86.00,87.70,1.00,946
2005-12-30,1135872000,2720452,246510532,88.20,92.40,88.20,91.80,4.10,1356
2006-01-02,1136131200,1508462,139258465,90.00,94.00,90.00,93.80,2.00,843
2006-01-03,1136217600,1907596,179875583,93.70,95.80,92.50,93.10,-0.70,983
2006-01-04,1136304000,1069611,99376546,93.20,94.40,92.20,92.70,-0.40,584
2006-01-05,1136390400,2033232,193202135,93.60,96.70,92.80,95.00,2.30,886
2006-01-06,1136476800,1508998,141614116,96.00,96.00,92.60,92.60,-2.40,686
2006-01-09,1136736000,895370,83654306,95.00,95.00,92.50,92.60,0.00,504
2006-01-10,1136822400,904900,83019608,92.60,92.60,91.00,91.30,-1.30,445
2006-01-11,1136908800,1026392,91926788,90.50,91.00,88.50,89.20,-2.10,584
2006-01-12,1136995200,2022627,177038532,89.90,90.00,86.00,86.00,-3.20,866
2006-01-13,1137081600,1491090,130465630,87.00,88.20,86.50,87.00,1.00,776
2006-01-16,1137340800,919600,79877158,87.60,87.60,86.00,87.60,0.60,479
2006-01-17,1137427200,914547,80594215,88.00,88.70,87.50,88.00,0.40,472
2006-01-18,1137513600,1018375,87953325,87.80,87.80,85.50,87.50,-0.50,514
2006-01-19,1137600000,836850,72450564,87.60,87.70,85.30,87.20,-0.30,405
2006-01-20,1137686400,768439,67553998,88.00,88.70,87.20,88.00,0.80,409
2006-01-23,1137945600,1105000,93914797,87.50,87.50,82.10,82.10,-5.90,490
2006-01-24,1138032000,839392,70564015,83.00,86.00,82.90,86.00,3.90,382
2006-01-25,1138118400,759645,65246212,85.60,87.00,84.90,85.80,-0.20,376
2006-02-03,1138896000,1201205,106992945,86.80,90.80,86.60,89.50,3.70,611
2006-02-06,1139155200,1349031,124445854,90.10,93.50,90.10,92.70,3.20,761
2006-02-07,1139241600,1234036,114017145,92.80,93.60,90.50,90.60,-2.10,624
2006-02-08,1139328000,964994,86267763,90.90,91.20,88.10,89.80,-0.80,505
2006-02-09,1139414400,600104,54032407,90.20,90.50,89.60,89.70,-0.10,297
2006-02-10,1139500800,477605,42021679,89.70,89.70,87.10,88.40,-1.30,311
2006-02-13,1139760000,233728,20481653,87.50,88.40,87.20,87.30,-1.10,156
2006-02-14,1139846400,405822,35689341,87.50,88.40,87.50,87.90,0.60,220
2006-02-15,1139932800,814650,72215379,88.50,89.70,87.60,87.70,-0.20,477
2006-02-16,1140019200,935400,82900300,88.30,89.20,87.80,89.10,1.40,453
2006-02-17,1140105600,1574450,137392213,89.10,89.50,85.50,86.70,-2.40,815
2006-02-20,1140364800,384238,33001758,86.00,86.50,85.50,86.10,-0.60,219
2006-02-21,1140451200,317490,27228893,86.50,86.70,85.50,85.50,-0.60,198
2006-02-22,1140537600,769000,65082900,85.50,86.00,83.70,84.00,-1.50,394
2006-02-23,1140624000,376458,31303072,83.80,83.80,82.70,83.00,-1.00,265
2006-02-24,1140710400,1437432,120203217,83.00,85.40,81.80,84.40,1.40,695
2006-02-27,1140969600,392346,32871567,83.90,84.80,82.80,84.30,-0.10,262
2006-03-01,1141142400,832519,71718712,84.70,86.90,84.30,86.30,2.00,492
2006-03-02,1141228800,476311,41056839,87.40,87.90,85.20,86.00,-0.30,275
2006-03-03,1141315200,450434,38104328,86.00,86.00,83.70,84.10,-1.90,234
2006-03-06,1141574400,337300,28473568,84.00,85.20,83.50,85.00,0.90,182
2006-03-07,1141660800,265389,22405465,84.80,85.00,84.00,84.10,-0.90,111
2006-03-08,1141747200,968500,83243897,84.90,87.00,84.60,86.50,2.40,537
2006-03-09,1141833600,2579295,229435250,87.50,90.50,86.00,90.00,3.50,1401
2006-03-10,1141920000,1103000,97737200,90.10,90.50,87.70,88.50,-1.50,572
2006-03-13,1142179200,1019750,90716975,88.50,89.50,88.50,88.90,0.40,441
2006-03-14,1142265600,627500,55244300,88.90,89.00,87.50,87.60,-1.30,392
2006-03-15,1142352000,445444,39244672,87.60,88.80,87.40,88.30,0.70,245
2006-03-16,1142438400,2019150,181315404,88.90,91.20,88.50,89.10,0.80,1009
2006-03-17,1142524800,595550,52759073,89.90,89.90,87.60,88.90,-0.20,325
2006-03-20,1142784000,1779714,162008416,89.60,91.80,89.50,91.00,2.10,823
2006-03-21,1142870400,935372,83746822,91.00,91.00,87.80,89.00,-2.00,450
2006-03-22,1142956800,456200,40461900,88.50,89.40,87.80,89.20,0.20,247
2006-03-23,1143043200,1009015,91244750,89.40,91.00,89.30,90.50,1.30,557
2006-03-24,1143129600,833752,75919080,90.60,92.50,89.20,90.50,0.00,437
2006-03-27,1143388800,356649,32233448,90.50,91.50,89.70,90.00,-0.50,226
2006-03-28,1143475200,391789,35150699,90.00,90.20,89.40,89.50,-0.50,207
2006-03-29,1143561600,278778,24953174,89.40,90.00,88.90,89.30,-0.20,173
2006-03-30,1143648000,457500,40728799,89.90,90.00,88.40,89.40,0.10,259
2006-03-31,1143734400,281500,25111050,89.50,89.90,88.70,88.90,-0.50,185
2006-04-03,1143993600,260000,23195900,88.90,90.00,88.50,90.00,1.10,181
2006-04-04,1144080000,2215675,204947260,90.40,93.90,90.00,92.00,2.00,1138
2006-04-06,1144252800,909981,84086549,93.00,93.20,91.50,92.10,0.10,453
2006-04-07,1144339200,711800,65961200,92.50,93.20,92.00,92.30,0.20,402
2006-04-10,1144598400,676611,62664106,91.50,93.40,91.50,92.00,-0.30,314
2006-04-11,1144684800,396567,36291168,93.00,93.00,90.80,91.10,-0.90,238
2006-04-12,1144771200,1486179,139294780,91.50,94.60,91.50,94.00,2.90,760
2006-04-13,1144857600,3282853,323086511,94.80,100.50,94.00,100.50,6.50,1327
2006-04-14,1144944000,2414390,259272915,107.50,107.50,106.00,107.50,7.00,748
2006-04-17,1145203200,6305344,705049560,113.00,115.00,105.00,115.00,7.50,2541
2006-04-18,1145289600,5424657,646020531,115.50,123.00,115.50,117.50,2.50,2285
2006-04-19,1145376000,4737893,567331267,117.50,123.00,116.00,120.50,3.00,1782
2006-04-20,1145462400,2638496,320189524,123.00,124.50,118.50,120.00,-0.50,1173
2006-04-21,1145548800,2196768,266448505,119.50,123.00,119.50,120.00,0.00,997
2006-04-24,1145808000,3624660,457608980,119.00,128.00,119.00,128.00,8.00,1201
2006-04-25,1145894400,5115508,684609064,134.00,136.50,131.00,135.00,7.00,1974
2006-04-26,1145980800,2853217,382324295,135.00,137.00,131.00,136.00,1.00,1167
2006-04-27,1146067200,5375510,692592514,134.00,135.00,126.50,128.00,-8.00,2029
2006-04-28,1146153600,3483239,439440710,127.00,130.50,121.00,130.00,2.00,1304
2006-05-02,1146499200,3409257,464006723,130.50,139.00,130.50,139.00,9.00,1462
2006-05-03,1146585600,4602524,659216884,144.00,148.00,138.00,142.00,3.00,2060
2006-05-04,1146672000,4138574,605480454,142.00,151.50,141.50,151.50,9.50,1938
2006-05-05,1146758400,2955837,474343594,158.00,162.00,156.00,162.00,10.50,1438
2006-05-08,1147017600,5400991,884537060,163.00,169.00,155.00,162.00,0.00,2517
2006-05-09,1147104000,3099466,497776323,162.00,164.50,156.00,162.00,0.00,1396
2006-05-10,1147190400,3962965,644681330,164.00,167.00,156.50,164.00,2.00,1592
2006-05-11,1147276800,5453902,917206850,163.50,175.00,160.00,175.00,11.00,2366
2006-05-12,1147363200,4410850,778838750,173.50,182.00,170.00,176.00,1.00,2208
2006-05-15,1147622400,2952848,518591204,172.00,179.00,172.00,173.00,-3.00,1313
2006-05-16,1147708800,2496588,436012224,175.00,176.50,172.00,173.50,0.50,1139
2006-05-17,1147795200,3713338,626372622,175.00,175.00,165.00,170.00,-3.50,1540
2006-05-18,1147881600,2282836,384856776,166.00,171.00,163.50,167.00,-3.00,846
2006-05-19,1147968000,2783644,473307980,165.00,172.00,165.00,171.00,4.00,1200
2006-05-22,1148227200,3326150,579908550,172.00,177.50,168.00,168.00,-3.00,1398
2006-05-23,1148313600,3338375,537032250,166.00,167.00,157.00,162.50,-5.50,1443
2006-05-24,1148400000,4760002,788498836,164.00,170.00,160.50,169.00,6.50,1869
2006-05-25,1148486400,5058634,893136400,170.50,180.50,170.00,177.50,8.50,2345
2006-05-26,1148572800,3255305,587406720,181.00,184.00,175.00,175.50,-2.00,1584
2006-05-29,1148832000,2535444,450479978,176.50,180.50,175.50,175.50,0.00,1174
2006-05-30,1148918400,3468351,622353800,177.00,182.50,176.00,178.50,3.00,1666
2006-06-01,1149091200,2201116,397392705,179.50,183.00,178.00,179.50,1.00,1030
2006-06-02,1149177600,3311099,617832562,182.00,189.00,181.00,188.50,9.00,1777
2006-06-05,1149436800,2793232,515331528,188.50,189.00,178.50,180.00,-8.50,1490
2006-06-06,1149523200,2460663,430455855,178.00,179.00,171.00,175.50,-4.50,1249
2006-06-07,1149609600,2037730,359544520,176.00,179.50,173.50,173.50,-2.00,1175
2006-06-08,1149696000,2540110,420114265,171.00,172.00,161.50,161.50,-12.00,1130
