日期,時間戳,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2000-12-06,976032000,836610,20063778,24.40,24.40,23.60,24.30,1.10,316
2000-12-07,976118400,640683,15271006,24.00,24.00,23.50,23.80,-0.50,198
2000-12-08,976204800,409021,9782697,23.80,24.20,23.60,24.00,0.20,155
2000-12-11,976464000,451000,10837700,24.10,24.30,23.80,24.00,0.00,140
2000-12-12,976550400,530537,12851920,24.40,24.50,24.00,24.10,0.10,191
2000-12-13,976636800,375107,9018862,24.20,24.30,23.80,24.00,-0.10,159
2000-12-14,976723200,460000,10953400,23.90,24.20,23.60,23.90,-0.10,149
2000-12-15,976809600,440000,10242000,23.50,23.70,23.10,23.10,-0.80,158
2000-12-16,976896000,749000,16717500,22.30,22.50,22.30,22.30,-0.80,210
2000-12-18,977068800,487000,10749000,21.80,22.50,21.70,22.50,0.20,149
2000-12-19,977155200,270562,5918773,21.80,22.00,21.80,21.80,-0.70,131
2000-12-20,977241600,637021,13454950,21.10,21.50,21.10,21.10,-0.70,122
2000-12-21,977328000,180000,3672000,20.40,20.40,20.40,20.40,-0.70,43
2000-12-22,977414400,554111,10990051,19.70,20.40,19.70,19.80,-0.60,218
2000-12-26,977760000,592593,11932382,19.80,20.60,19.60,20.40,0.60,199
2000-12-27,977846400,260000,5147000,20.00,20.20,19.70,19.70,-0.70,135
2000-12-28,977932800,522000,10272500,19.50,20.00,19.20,19.70,0.00,150
2000-12-29,978019200,433302,8620618,19.80,20.30,19.40,19.50,-0.20,161
2000-12-30,978105600,394479,7783592,19.20,20.30,19.20,19.50,0.00,150
2001-01-02,978364800,650000,13211900,20.00,20.70,19.40,20.70,1.20,242
2001-01-03,978451200,1555252,33766987,20.50,22.10,20.20,22.10,1.40,475
2001-01-04,978537600,1772252,41604537,23.40,23.60,23.00,23.60,1.50,432
2001-01-05,978624000,2728309,66360033,24.40,24.80,23.60,24.30,0.70,899
2001-01-08,978883200,1867780,42995751,22.60,23.50,22.60,22.60,-1.70,742
2001-01-09,978969600,2507233,59228035,22.60,24.10,22.10,24.10,1.50,816
2001-01-10,979056000,2265000,54963500,24.70,24.90,23.20,24.50,0.40,710
2001-01-11,979142400,2893000,70249900,24.50,25.10,23.50,23.80,-0.70,771
2001-01-12,979228800,1783637,43121284,24.10,24.50,23.50,24.00,0.20,575
2001-01-15,979488000,794000,18724700,23.00,24.00,23.00,23.90,-0.10,254
2001-01-16,979574400,3121000,76910000,23.70,25.00,23.70,24.90,1.00,830
2001-01-17,979660800,4778000,120241400,24.20,26.00,24.20,25.30,0.00,1157
2001-01-18,979747200,3988453,97609601,25.50,25.50,23.80,24.00,-1.30,1128
2001-01-29,980697600,3163000,77260000,24.10,25.30,23.80,24.30,0.30,815
2001-01-30,980784000,1844012,44742989,24.30,24.80,23.80,24.60,0.30,502
2001-01-31,980870400,4624010,115594544,24.60,25.50,24.30,25.00,0.40,1261
2001-02-01,980956800,3075914,77123029,24.80,25.50,24.60,25.40,0.40,962
2001-02-02,981043200,4214003,113232075,26.20,27.10,26.20,27.10,1.70,985
2001-02-05,981302400,7086312,204503111,28.80,28.90,28.80,28.90,1.80,1336
2001-02-06,981388800,15232932,464817294,30.90,30.90,29.50,29.90,1.00,3586
2001-02-07,981475200,3171909,88890390,27.90,28.50,27.90,27.90,-2.00,980
2001-02-08,981561600,3620010,98158377,26.80,28.00,26.50,28.00,0.10,1156
2001-02-09,981648000,5162637,142971445,27.40,28.20,26.90,27.90,-0.10,1377
2001-02-12,981907200,13325318,392755526,27.50,29.80,27.50,29.80,1.90,2420
2001-02-13,981993600,18098520,543461718,31.00,31.00,28.90,29.90,0.10,3884
2001-02-14,982080000,24080673,749700819,30.10,31.90,29.20,31.10,1.20,4361
2001-02-15,982166400,16157237,502239110,31.50,31.70,30.20,31.30,0.20,3726
2001-02-16,982252800,15012630,474839315,31.80,32.50,30.50,31.40,0.10,4356
2001-02-19,982512000,9522640,293075592,29.80,31.60,29.80,30.70,-0.70,2540
2001-02-20,982598400,15195207,465718519,30.50,31.80,29.60,30.00,-0.70,3369
2001-02-21,982684800,5044000,146250800,29.90,29.90,28.50,29.30,-0.70,1530
2001-02-22,982771200,5117593,144026984,28.90,29.20,27.40,27.90,-1.40,1648
2001-02-23,982857600,10530000,280201600,27.00,27.90,26.00,26.00,-1.90,2399
2001-02-26,983116800,5531204,143732877,26.00,26.50,25.20,26.00,0.00,1433
2001-02-27,983203200,12080000,332956200,26.50,27.80,26.50,27.80,1.80,2469
2001-03-01,983376000,11821632,333246430,26.90,29.20,26.60,28.00,0.20,2837
2001-03-02,983462400,8237562,226916753,28.00,28.10,26.80,27.20,-0.80,1704
2001-03-05,983721600,13026138,376667294,27.50,29.10,27.50,29.10,1.90,1710
2001-03-06,983808000,24152250,741763786,30.90,31.10,29.90,30.10,1.00,3713
2001-03-07,983894400,11427000,349592900,31.30,31.30,29.90,31.00,0.90,2539
2001-03-08,983980800,8160000,247228900,30.50,30.90,29.90,30.20,-0.80,2001
2001-03-09,984067200,4451606,131027501,29.90,29.90,29.10,29.70,-0.50,1224
2001-03-12,984326400,4977000,143209600,29.00,29.00,28.50,28.50,-1.20,1364
2001-03-13,984412800,13161187,361720400,26.60,28.50,26.60,28.10,-0.40,5129
2001-03-14,984499200,958363,28741934,30.00,30.00,30.00,30.00,1.90,351
2001-03-15,984585600,34820239,1116413724,32.10,32.10,31.70,32.10,2.10,7557
2001-03-16,984672000,43852800,1435742609,32.10,34.20,31.20,33.30,1.20,9403
2001-03-19,984931200,15476708,495800888,32.90,33.30,31.00,31.00,-2.30,4104
2001-03-20,985017600,11516814,352659284,30.80,31.50,30.00,30.40,-0.60,3666
2001-03-21,985104000,14874711,459288140,29.90,31.40,29.80,30.90,0.50,3847
2001-03-22,985190400,29592693,955007146,31.30,32.90,31.10,32.50,1.60,6471
2001-03-23,985276800,37304964,1229254206,33.60,33.60,32.00,32.90,0.40,7874
2001-03-26,985536000,45586797,1584107356,33.70,35.20,33.50,35.20,2.30,7783
2001-03-27,985622400,32691583,1150374634,35.40,36.00,34.30,34.90,-0.30,6967
2001-03-28,985708800,23403845,825070015,35.20,35.90,34.50,34.60,-0.30,5230
2001-03-29,985795200,35900806,1284079611,34.70,37.00,34.30,37.00,2.40,7180
2001-03-30,985881600,30208711,1096730551,36.50,37.60,35.70,35.80,-1.20,6444
2001-04-02,986140800,15263606,520233051,36.00,36.00,33.30,33.30,-2.50,4275
2001-04-03,986227200,8215226,255623909,31.00,31.90,31.00,31.00,-2.30,2509
2001-04-04,986313600,12644679,379994484,29.40,31.00,29.40,30.40,-0.60,3157
2001-04-06,986486400,13779825,440097742,31.40,32.50,31.00,32.50,2.10,2869
2001-04-09,986745600,8677659,279881298,32.00,32.90,31.50,32.40,-0.10,2730
2001-04-10,986832000,13203330,432435247,32.70,33.50,31.40,31.60,-0.80,3735
2001-04-11,986918400,11874119,388187613,32.80,33.30,32.10,32.70,1.10,3199
2001-04-12,987004800,23115408,793755700,33.30,34.90,33.00,34.70,2.00,5388
2001-04-13,987091200,35354994,1251208304,35.20,36.10,34.40,34.70,0.00,6804
2001-04-16,987350400,9716891,334799493,34.70,34.90,33.60,34.60,-0.10,2445
2001-04-17,987436800,16295664,564147071,34.30,35.20,33.90,34.10,-0.50,3674
2001-04-18,987523200,39266436,1390534101,34.30,36.30,34.20,35.80,1.70,6860
2001-04-19,987609600,51064702,1938670260,38.00,38.30,37.10,38.30,2.50,8091
2001-04-20,987696000,50237176,1942718980,38.30,39.40,37.60,39.00,0.70,9889
2001-04-23,987955200,29652348,1155186389,39.40,39.40,38.30,39.00,0.00,6271
2001-04-24,988041600,53698878,2206879459,39.00,41.70,39.00,40.90,1.90,10904
2001-04-25,988128000,26665086,1068719180,41.00,41.30,38.90,39.50,-1.40,6655
2001-04-26,988214400,26274675,988374424,38.10,38.90,36.90,37.60,-1.90,6305
2001-04-27,988300800,22346333,843767374,37.30,38.30,36.90,37.10,-0.50,5271
2001-04-30,988560000,18947961,711143435,37.20,38.10,36.90,37.70,0.60,4738
2001-05-02,988732800,24469619,913864215,38.20,38.50,35.20,36.30,-1.40,5345
2001-05-03,988819200,27294613,1039787632,36.80,38.80,36.40,38.80,2.50,5654
2001-05-04,988905600,26446737,1023424941,39.00,39.60,37.20,38.70,-0.10,5886
2001-05-07,989164800,14257839,538412899,38.70,38.90,36.80,37.50,-1.20,2904
2001-05-08,989251200,18658307,669700546,37.40,37.50,34.90,35.40,-2.10,4241
2001-05-09,989337600,15769611,566366652,35.40,36.50,34.80,36.00,0.60,4431
2001-05-10,989424000,16875826,610282622,36.00,36.70,35.80,36.00,0.00,4195
2001-05-11,989510400,29857942,1108955028,36.30,38.50,35.70,38.50,2.50,7099
2001-05-14,989769600,31710734,1240696410,38.80,40.00,37.90,39.00,0.50,8534
2001-05-15,989856000,12893653,498355126,39.00,39.20,38.00,38.00,-1.00,3331
2001-05-16,989942400,21171533,809039654,38.00,38.80,37.60,37.90,-0.10,5056
2001-05-17,990028800,24533184,939374237,38.50,38.80,37.50,37.90,0.00,5694
2001-05-18,990115200,44713378,1750569348,38.50,40.20,38.00,38.90,1.00,10355
2001-05-21,990374400,42669082,1670386955,38.90,39.70,38.60,39.70,0.80,8188
2001-05-22,990460800,22951306,892598083,39.90,40.00,37.50,37.50,-2.20,5454
2001-05-23,990547200,43805971,1660287426,37.20,38.80,36.20,37.90,0.40,10672
2001-05-24,990633600,35976304,1341393659,37.30,38.00,36.20,37.90,0.00,7232
2001-05-25,990720000,38322840,1470007072,37.90,39.00,37.40,37.60,-0.30,9281
2001-05-28,990979200,11775850,429756114,37.00,37.10,36.00,36.10,-1.50,3721
2001-05-29,991065600,26429803,955611040,36.50,37.00,35.50,35.60,-0.50,6985
2001-05-30,991152000,12989304,461926967,35.60,35.90,35.20,35.60,0.00,3470
2001-05-31,991238400,14860619,534286041,35.60,36.50,35.40,35.40,-0.20,4196
2001-06-01,991324800,23471808,796569557,35.70,36.00,33.00,33.00,-2.40,6605
2001-06-04,991584000,10737629,342379420,32.30,32.40,31.40,31.50,-1.50,2803
2001-06-05,991670400,21583436,704224996,32.00,33.70,31.30,33.70,2.20,6406
2001-06-06,991756800,23774861,827310296,34.70,35.40,34.40,34.60,0.90,6137
2001-06-07,991843200,11933596,413952431,34.50,35.00,34.20,34.60,0.00,3406
2001-06-08,991929600,18131367,639171731,35.20,35.90,34.00,34.00,-0.60,4749
2001-06-11,992188800,28444930,1006417156,34.50,36.30,34.20,36.30,2.30,6126
2001-06-12,992275200,27164099,1008059199,36.90,37.60,36.50,36.70,0.40,6425
2001-06-13,992361600,15261121,555303643,37.00,37.10,35.70,35.80,-0.90,3487
2001-06-14,992448000,10999700,387646825,35.30,36.10,34.50,35.80,0.00,3035
2001-06-15,992534400,6811068,242873640,35.40,35.90,35.20,35.60,-0.20,1785
2001-06-18,992793600,5700000,200843400,35.60,35.90,34.50,35.00,-0.60,1538
2001-06-19,992880000,5912147,202667516,34.60,34.90,33.60,33.80,-1.20,1679
2001-06-20,992966400,6701060,227102446,33.80,34.50,33.50,33.70,-0.10,1902
2001-06-21,993052800,12651039,424012831,34.10,34.20,32.50,33.90,0.20,2695
2001-06-22,993139200,8599437,292571638,33.80,34.40,33.70,33.90,0.00,1988
2001-06-26,993484800,5704972,190376583,33.90,34.20,32.50,32.60,-1.30,1493
2001-06-27,993571200,10199399,330962835,32.90,33.20,31.80,31.90,-0.70,2453
2001-06-28,993657600,11609177,373360152,31.90,32.80,31.30,32.40,0.50,2557
2001-06-29,993744000,10490097,348239626,33.30,33.70,32.60,32.60,0.20,2542
2001-07-02,994003200,4004204,127962814,31.90,32.50,31.60,31.90,-0.70,1219
2001-07-03,994089600,9966102,314760436,31.80,32.40,30.00,30.40,-1.50,2415
2001-07-04,994176000,10192631,293190478,30.00,30.10,28.30,28.30,-2.10,2709
2001-07-05,994262400,7751102,216387671,27.60,28.50,27.20,27.90,-0.40,1758
2001-07-06,994348800,11396000,325043300,27.90,29.20,27.60,28.60,0.70,2738
2001-07-09,994608000,5466510,154720550,28.30,28.60,28.00,28.10,-0.50,1078
2001-07-10,994694400,11073000,317693500,28.60,29.20,27.70,27.70,-0.40,2644
2001-07-11,994780800,11806124,312978017,27.50,27.70,25.80,25.90,-1.80,2521
2001-07-12,994867200,19085746,495858180,26.00,26.50,25.40,25.90,0.00,3774
2001-07-13,994953600,20675248,537444590,26.40,26.70,24.10,24.10,-1.80,4365
2001-07-16,995212800,18489965,423172690,24.20,24.30,22.50,22.80,-1.30,3013
2001-07-17,995299200,14647000,342606600,22.80,23.90,22.50,23.30,0.50,3172
2001-07-18,995385600,13405000,313035100,23.70,23.80,22.80,23.30,0.00,2842
2001-07-19,995472000,20613760,493678714,23.30,24.90,23.00,24.90,1.60,4091
2001-07-20,995558400,18203972,452554676,24.90,25.40,24.20,24.80,-0.10,3679
2001-07-23,995817600,10835072,267627076,25.30,25.40,24.30,24.80,0.00,1829
2001-07-24,995904000,9555906,228392045,24.80,24.80,23.20,23.20,-1.60,1882
2001-07-25,995990400,9828166,234675030,23.00,24.60,23.00,24.60,1.40,2260
2001-07-26,996076800,17543110,446315690,24.60,26.30,23.80,26.30,1.70,3445
2001-07-27,996163200,27544464,739289096,26.50,27.50,26.00,26.30,0.00,5337
2001-07-31,996508800,6940064,180525571,26.00,26.30,25.80,25.90,-0.40,1504
2001-08-01,996595200,11374474,282694505,26.00,26.30,24.10,24.20,-1.70,2523
2001-08-02,996681600,13054384,322713679,24.20,25.50,23.60,25.40,1.20,2829
2001-08-03,996768000,18536450,486099871,25.60,27.00,25.40,26.20,0.80,3534
2001-08-06,997027200,15964202,431557621,26.50,27.60,26.30,27.50,1.30,3400
2001-08-07,997113600,6554127,175048032,27.20,27.30,26.30,26.60,-0.90,1467
2001-08-08,997200000,8076280,218077904,26.90,27.30,26.50,27.20,0.60,1711
2001-08-09,997286400,7254700,189358739,26.30,26.90,25.50,25.80,-1.40,1487
2001-08-10,997372800,7579000,190765900,25.80,26.00,24.60,26.00,0.20,1398
2001-08-13,997632000,9314000,243184300,26.00,26.70,25.50,26.50,0.50,2042
2001-08-14,997718400,19210000,452608100,23.10,24.20,23.00,24.10,0.00,3886
2001-08-15,997804800,20992115,523694223,24.20,25.70,24.00,25.50,1.40,4156
2001-08-16,997891200,31980279,837768343,25.80,27.20,25.00,27.20,1.70,5853
2001-08-17,997977600,34926112,983769530,28.30,28.70,27.50,27.90,0.70,6950
2001-08-20,998236800,20352731,541563191,27.20,27.30,26.00,26.00,-1.90,4288
2001-08-21,998323200,24391410,640820005,25.90,26.90,25.30,26.30,0.30,5785
2001-08-22,998409600,13142000,341199700,26.00,26.50,25.60,25.70,-0.60,2925
2001-08-23,998496000,20493977,536191577,25.90,26.70,25.70,25.80,0.10,4449
2001-08-24,998582400,21399227,556890827,26.00,26.60,25.30,26.30,0.50,4538
2001-08-27,998841600,13452584,352702131,26.40,26.60,25.90,26.10,-0.20,2583
2001-08-28,998928000,24039510,640129638,26.10,27.30,26.00,27.20,1.10,4814
2001-08-29,999014400,35269919,966408466,27.20,28.10,26.90,26.90,-0.30,6262
2001-08-30,999100800,27279773,718648695,26.90,27.20,25.50,26.00,-0.90,4909
2001-08-31,999187200,24547001,639378425,25.50,26.60,25.50,26.00,0.00,4164
2001-09-03,999446400,24356000,602816200,25.80,25.80,24.20,24.20,-1.80,4765
2001-09-04,999532800,30351824,702257291,23.80,23.80,22.80,23.00,-1.20,5503
2001-09-05,999619200,21356328,492396947,22.80,23.40,22.50,22.50,-0.50,4850
2001-09-06,999705600,7296349,155587286,22.50,22.50,21.00,21.00,-1.50,2074
2001-09-07,999792000,27726108,549326135,19.60,20.50,19.60,19.60,-1.40,4746
2001-09-10,1000051200,18147815,366084647,19.60,20.50,19.60,20.30,0.70,4324
2001-09-11,1000137600,8228305,159949051,20.00,20.10,18.90,18.90,-1.40,1939
2001-09-13,1000310400,757053,13357731,17.60,17.60,17.60,17.60,-1.30,372
2001-09-14,1000396800,1754368,28784215,16.40,16.40,16.40,16.40,-1.20,396
2001-09-19,1000828800,627661,9984561,15.90,15.90,15.90,15.90,-0.50,111
2001-09-20,1000915200,610340,9402295,15.40,15.40,15.40,15.40,-0.50,132
2001-09-21,1001001600,125543,1875826,14.90,14.90,14.90,14.90,-0.50,97
2001-09-24,1001260800,8974102,124743780,13.90,13.90,13.90,13.90,-1.00,852
2001-09-25,1001347200,50426183,731569768,14.50,14.85,13.20,13.90,0.00,5137
2001-09-26,1001433600,31382609,461525182,14.20,14.85,14.20,14.85,0.95,3524
2001-09-27,1001520000,51287664,783511920,15.50,15.80,14.85,15.10,0.25,6541
2001-09-28,1001606400,34181774,517563772,15.50,15.80,14.50,15.10,0.00,5261
2001-10-02,1001952000,11166625,158661652,15.00,15.00,14.05,14.05,-1.05,1607
2001-10-03,1002038400,15904833,213939714,13.80,14.05,13.10,13.10,-0.95,2398
2001-10-04,1002124800,41322393,514771446,13.45,13.55,12.20,12.20,-0.90,4940
2001-10-05,1002211200,40448998,479413578,11.35,12.60,11.35,12.50,0.30,5324
2001-10-08,1002470400,16074286,191430457,12.20,12.30,11.65,11.95,-0.55,2580
2001-10-09,1002556800,44945327,551066271,12.05,12.45,12.05,12.20,0.25,5371
2001-10-11,1002729600,42661210,547298046,12.40,13.05,12.40,13.05,0.85,3742
2001-10-12,1002816000,41146648,569843535,13.90,13.95,13.60,13.95,0.90,4826
2001-10-15,1003075200,25087031,332905316,13.60,13.75,13.00,13.00,-0.95,3334
2001-10-16,1003161600,36612969,448403571,12.10,12.70,12.10,12.70,-0.30,4175
2001-10-17,1003248000,60660070,783950925,12.65,13.30,12.55,13.15,0.45,7788
2001-10-18,1003334400,71118269,971447394,12.85,14.05,12.60,14.05,0.90,7395
2001-10-19,1003420800,70459098,1035743751,14.40,15.00,14.35,15.00,0.95,8297
2001-10-22,1003680000,78041793,1204819344,15.40,16.00,14.80,15.90,0.90,10461
2001-10-23,1003766400,64372795,1027754536,15.90,16.50,15.30,15.80,-0.10,9300
2001-10-24,1003852800,53163868,859638712,16.00,16.60,15.50,16.10,0.30,7642
2001-10-25,1003939200,54498517,901196743,16.10,16.90,16.10,16.70,0.60,6566
2001-10-26,1004025600,52951648,885733973,16.90,17.10,16.20,16.30,-0.40,8076
2001-10-29,1004284800,39554024,647840260,16.30,16.80,15.80,16.20,-0.10,5484
2001-10-30,1004371200,70275183,1174103679,16.00,17.00,16.00,16.80,0.60,8827
2001-10-31,1004457600,32592382,526646358,16.60,16.70,15.70,15.70,-1.10,4896
2001-11-01,1004544000,44031432,684340631,15.50,15.90,15.30,15.40,-0.30,5205
2001-11-02,1004630400,54546555,873721103,15.80,16.30,15.60,16.20,0.80,6844
2001-11-05,1004889600,55729628,951763375,16.70,17.30,16.50,17.30,1.10,6332
2001-11-06,1004976000,108384293,1926701501,17.90,18.50,17.10,17.20,-0.10,12887
2001-11-07,1005062400,114907703,2093249403,18.10,18.40,17.80,18.40,1.20,11699
2001-11-08,1005148800,77890310,1385490829,18.00,18.40,17.20,18.30,-0.10,10201
2001-11-09,1005235200,107647285,1987505434,18.20,18.90,17.60,18.20,-0.10,13903
2001-11-12,1005494400,90175475,1706985656,18.40,19.40,18.30,19.40,1.20,11336
2001-11-13,1005580800,95204077,1863600053,19.40,20.20,18.80,19.00,-0.40,13219
2001-11-14,1005667200,136964274,2642883827,19.60,19.90,18.80,19.90,0.90,18600
2001-11-15,1005753600,129304136,2619679459,19.90,21.00,19.60,20.70,0.80,18002
2001-11-16,1005840000,114374809,2485010990,20.90,22.10,20.90,22.10,1.40,14098
2001-11-19,1006099200,111706835,2580868406,22.10,23.60,22.00,23.60,1.50,13381
2001-11-20,1006185600,144666538,3406674996,24.00,24.30,22.60,22.60,-1.00,19069
2001-11-21,1006272000,120616426,2804791128,22.10,24.10,22.10,24.10,1.50,16805
2001-11-22,1006358400,82754254,1948321566,23.80,24.10,22.90,23.20,-0.90,10790
2001-11-23,1006444800,103707189,2420250143,23.20,24.00,22.70,23.50,0.30,15417
2001-11-26,1006704000,99170214,2464484431,23.60,25.10,23.60,25.10,1.60,11539
2001-11-27,1006790400,96932514,2501107365,26.30,26.80,24.70,26.60,1.50,14143
2001-11-28,1006876800,119756963,3269446977,26.50,28.40,26.10,26.10,-0.50,17439
2001-11-29,1006963200,68029887,1766316642,25.30,26.60,25.30,26.10,0.00,10747
2001-11-30,1007049600,68984987,1748313779,26.10,26.30,24.40,25.00,-1.10,9858
2001-12-03,1007308800,74629527,1942347109,25.50,26.50,25.50,26.40,1.40,10524
2001-12-04,1007395200,102337001,2711578103,26.20,27.20,25.60,26.10,-0.30,15018
2001-12-05,1007481600,138858794,3794589467,27.00,27.90,26.20,27.50,1.40,17918
2001-12-06,1007568000,148928141,4290442324,28.50,29.40,28.10,29.40,1.90,17462
2001-12-07,1007654400,136084800,4160732260,29.70,31.40,29.10,31.40,2.00,16953
2001-12-10,1007913600,157774141,5104134530,32.30,33.30,31.50,32.20,0.80,20906
2001-12-11,1008000000,72511905,2295944995,31.80,32.20,31.00,32.20,0.00,11742
2001-12-12,1008086400,91667858,3096751764,31.80,34.40,31.80,34.40,2.20,13794
2001-12-13,1008172800,90063929,3236087796,36.50,36.80,34.50,34.50,0.10,14714
2001-12-14,1008259200,75849905,2603638193,32.10,36.40,32.10,35.20,0.70,13029
2001-12-17,1008518400,58717443,1965897648,35.00,35.00,32.80,33.30,-1.90,10616
2001-12-18,1008604800,83409093,2657530531,33.30,33.90,31.00,31.00,-2.30,10976
2001-12-19,1008691200,137231018,4241786389,31.00,32.20,29.30,31.00,0.00,19045
2001-12-20,1008777600,109243603,3527010462,31.70,33.10,30.90,33.10,2.10,16813
2001-12-21,1008864000,143792416,4932692234,32.60,35.40,32.60,34.00,0.90,20593
2001-12-24,1009123200,112082048,3932770092,35.10,35.90,34.20,34.70,0.70,17777
2001-12-25,1009209600,70627035,2497607011,35.40,36.20,34.60,35.50,0.80,11982
