日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,最後揭示買價,最後揭示賣價
2006-10-24,83277370,4805094850,57.00,60.00,54.70,54.80,0.00,20994,54.70,54.80
2006-10-25,38561011,2014981770,55.00,55.00,50.40,52.50,-2.30,10701,52.30,52.50
2006-10-26,21942120,1145096763,52.50,53.40,51.00,52.70,0.20,5786,52.60,52.70
2006-10-27,25173681,1348927316,54.00,54.00,52.40,53.00,0.30,5284,53.00,53.10
2006-10-30,8492792,444909592,52.50,53.00,52.00,52.00,-1.00,2540,51.90,52.00
2006-10-31,8618088,442598796,50.50,51.90,50.40,51.60,-0.40,2261,51.50,51.60
2006-11-01,8668419,448909077,51.90,52.40,51.30,51.60,0.00,2095,51.50,51.60
2006-11-02,19194960,1007521082,51.60,53.90,51.60,53.00,1.40,3646,53.00,53.10
2006-11-03,35997874,1994038935,53.40,56.70,53.00,56.70,3.70,8311,56.70,--
2006-11-06,25505790,1483971790,56.00,59.70,55.60,58.80,2.10,7606,58.70,58.80
2006-11-07,16787774,992099354,59.50,59.70,58.20,59.10,0.30,4620,59.00,59.10
2006-11-08,15324648,900087358,59.10,59.90,57.40,58.00,-1.10,3480,58.00,58.10
2006-11-09,11747956,660157148,58.00,58.10,55.00,55.50,-2.50,3720,55.40,55.50
2006-11-10,10803705,609420521,55.50,57.70,55.50,56.50,1.00,3655,56.50,56.60
2006-11-13,6167289,342492128,57.00,57.00,54.90,55.50,-1.00,2267,55.40,55.50
2006-11-14,9997600,552409599,55.60,55.90,54.80,55.30,-0.20,3110,55.20,55.30
2006-11-15,10337728,584504038,55.50,57.20,55.20,56.70,1.40,3344,56.60,56.70
2006-11-16,5478585,308171767,56.50,57.10,55.50,55.60,-1.10,1952,55.60,55.70
2006-11-17,3887547,214715994,55.20,56.50,54.80,55.20,-0.40,1441,55.20,55.30
2006-11-20,4660700,256885670,55.20,55.60,54.80,55.10,-0.10,1380,55.10,55.20
2006-11-21,3831150,212421740,55.40,56.20,54.90,55.60,0.50,1321,55.60,55.70
2006-11-22,5483349,307623293,56.10,57.00,55.30,55.50,-0.10,1773,55.40,55.60
2006-11-23,4345000,241053500,55.50,55.80,55.10,55.60,0.10,1243,55.60,55.70
2006-11-24,5471100,304812600,55.60,56.30,55.20,55.50,-0.10,1689,55.50,55.60
2006-11-27,6000720,331856126,55.70,56.40,54.90,54.90,-0.60,2277,54.90,55.00
2006-11-28,9981611,533837866,54.90,54.90,52.70,53.50,-1.40,3132,53.40,53.50
2006-11-29,4892080,261956456,53.50,54.10,53.00,53.50,0.00,1618,53.50,53.60
2006-11-30,9278560,507746211,54.00,55.30,54.00,55.10,1.60,2333,55.00,55.10
2006-12-01,5554210,305915670,55.40,55.50,54.80,55.00,-0.10,1972,55.00,55.10
2006-12-04,5506599,301442564,55.60,55.60,54.10,54.70,-0.30,2256,54.70,54.90
2006-12-05,2701602,147949131,54.70,55.50,54.30,54.30,-0.40,924,54.30,54.40
2006-12-06,5023325,273035212,54.30,54.80,54.00,54.50,0.20,1826,54.40,54.50
2006-12-07,3089528,167299712,54.50,54.60,53.90,53.90,-0.60,1030,53.80,53.90
2006-12-08,2568808,139235050,53.80,54.70,53.70,54.20,0.30,852,54.10,54.20
2006-12-11,5146628,281454964,54.60,55.40,54.00,55.00,0.80,1592,55.00,55.10
2006-12-12,3846000,208479600,55.00,55.00,53.80,53.80,-1.20,1161,53.80,53.90
2006-12-13,3103800,167726300,53.80,54.60,53.60,53.80,0.00,938,53.80,53.90
2006-12-14,2563135,138028390,54.00,54.20,53.60,53.70,-0.10,886,53.60,53.70
2006-12-15,4554332,241822662,54.00,54.10,52.60,52.60,-1.10,1885,52.60,52.80
2006-12-18,5082313,267299789,52.60,53.80,52.00,53.10,0.50,1751,53.10,53.30
2006-12-19,3405015,179048623,53.20,53.40,52.00,52.50,-0.60,1345,52.40,52.50
2006-12-20,17833242,987078075,53.00,56.10,52.40,56.10,3.60,3742,56.10,--
2006-12-21,32406495,1917320953,58.80,60.00,57.60,58.50,2.40,8514,58.50,58.60
2006-12-22,18224312,1083227246,59.00,60.50,58.50,58.70,0.20,5119,58.70,58.80
2006-12-25,5172700,299041219,58.70,58.70,57.10,57.60,-1.10,2101,57.60,57.70
2006-12-26,7015394,405214516,57.60,58.40,57.10,57.10,-0.50,2610,57.00,57.10
2006-12-27,4444310,256732061,57.50,58.50,57.20,57.40,0.30,1614,57.40,57.50
2006-12-28,13824092,820463028,58.00,60.00,58.00,59.10,1.70,4809,59.10,59.20
2006-12-29,6439235,380155065,59.20,59.50,58.60,59.10,0.00,2154,59.00,59.10
2007-01-02,19675930,1178881274,59.30,61.00,57.80,60.30,1.20,5532,60.30,60.40
2007-01-03,27617707,1753791795,62.00,64.50,61.30,64.50,4.20,8209,64.50,--
2007-01-04,25392160,1697473427,65.10,68.50,64.50,67.70,3.20,7554,67.70,67.80
2007-01-05,19765740,1301771247,67.00,67.70,64.90,65.20,-2.50,6435,65.20,65.40
2007-01-08,10475700,679915010,64.50,66.40,63.50,65.60,0.40,4065,65.50,65.60
2007-01-09,9153140,609650782,66.00,67.20,66.00,66.60,1.00,3267,66.60,66.70
2007-01-10,24308251,1694050190,66.60,71.20,66.00,70.50,3.90,7078,70.40,70.50
2007-01-11,30049126,2218922456,70.90,75.40,70.90,73.10,2.60,8474,73.00,73.10
2007-01-12,19440960,1404478722,75.00,75.00,70.50,71.80,-1.30,6645,71.80,71.90
2007-01-15,12738765,905590166,73.00,73.00,69.80,71.20,-0.60,4366,71.10,71.20
2007-01-16,16911492,1237559656,71.00,75.00,70.10,74.10,2.90,6025,74.00,74.10
2007-01-17,20549580,1577530570,74.00,79.00,73.00,76.50,2.40,6815,76.40,76.50
2007-01-18,10319011,790170133,77.80,77.80,75.80,76.10,-0.40,4033,76.10,76.20
2007-01-19,24312855,1898276771,75.80,79.70,75.80,78.50,2.40,5918,78.40,78.50
2007-01-22,12337550,946073700,78.70,78.70,75.70,76.00,-2.50,5244,76.00,76.20
2007-01-23,21576636,1585756844,75.50,76.90,71.80,73.10,-2.90,7892,73.10,73.20
2007-01-24,59478299,4280467703,68.00,75.70,68.00,74.60,1.50,10058,74.60,74.70
2007-01-25,21683840,1635562376,75.00,76.50,74.50,75.20,0.60,5720,75.20,75.40
2007-01-26,12818530,950190385,75.00,75.40,73.40,74.00,-1.20,3675,74.00,74.10
2007-01-29,8270971,605516725,74.00,74.40,72.40,72.50,-1.50,2556,72.40,72.50
2007-01-30,6189540,452119490,72.00,73.90,72.00,72.90,0.40,1923,72.80,72.90
2007-01-31,12041368,889166826,73.50,74.90,72.90,73.60,0.70,3235,73.60,73.70
2007-02-01,26119182,1974596657,74.80,76.50,73.60,75.70,2.10,6557,75.70,75.80
2007-02-02,28612792,2243101422,77.00,79.20,76.10,79.20,3.50,8059,79.10,79.20
2007-02-05,21477251,1709207429,79.80,80.30,78.20,79.20,0.00,5892,79.10,79.20
2007-02-06,29218530,2440677689,79.70,84.70,79.70,84.70,5.50,6264,84.70,--
2007-02-07,29391066,2579313261,87.10,89.50,86.00,87.50,2.80,7669,87.50,87.60
2007-02-08,24900703,2105088437,87.60,87.60,82.10,83.60,-3.90,7619,83.60,83.70
2007-02-09,17621610,1455492934,82.00,84.30,80.60,83.70,0.10,6095,83.60,83.70
2007-02-12,16451350,1322078539,82.00,82.40,78.40,80.00,-3.70,6353,79.90,80.00
2007-02-13,19875505,1551494141,79.80,79.80,77.00,77.20,-2.80,5569,77.20,77.30
2007-02-14,28297872,2299710325,79.60,82.60,79.00,82.60,5.40,6362,82.60,--
2007-02-26,22978777,1999582839,85.60,88.20,85.60,86.80,4.20,5972,86.70,86.80
2007-02-27,45148673,4039702677,87.50,91.50,86.60,91.50,4.70,8276,90.70,91.50
2007-03-01,33009364,2915015417,86.80,90.00,86.80,89.90,-1.60,7926,89.80,89.90
2007-03-02,16023115,1406577761,89.90,89.90,87.00,87.20,-2.70,5065,87.20,87.40
2007-03-03,16368384,1371698974,86.00,86.00,82.00,83.50,-3.70,6683,83.50,83.60
2007-03-05,20763532,1657119184,83.00,83.00,78.00,79.10,-4.40,6810,79.00,79.10
2007-03-06,12693400,1022983919,79.20,81.90,78.20,81.00,1.90,4762,81.00,81.10
2007-03-07,12068520,971688320,82.00,82.00,79.50,80.40,-0.60,4706,80.40,80.50
2007-03-08,18374506,1521633910,81.60,85.00,80.60,85.00,4.60,6139,84.80,85.00
2007-03-09,15370000,1264443600,85.40,85.40,80.60,81.20,-3.80,6161,81.20,81.50
2007-03-12,12877578,1061014648,80.30,84.40,80.10,82.10,0.90,4880,82.10,83.00
2007-03-13,13189292,1110598380,82.90,85.00,82.90,84.00,1.90,4723,83.90,84.00
2007-03-14,13342903,1079561161,80.00,82.00,80.00,80.70,-3.30,5181,80.60,80.70
2007-03-15,8027811,655761752,82.50,82.50,81.10,81.20,0.50,3184,81.20,81.30
2007-03-16,7012859,566351679,82.50,82.50,80.00,80.70,-0.50,3180,80.60,80.70
2007-03-19,11408459,932681773,80.50,83.50,79.70,82.00,1.30,5121,82.00,82.10
2007-03-20,9801351,790414282,82.10,82.50,80.00,80.20,-1.80,4172,80.20,80.30
2007-03-21,6112801,492274239,81.00,81.90,80.20,80.30,0.10,2512,80.30,80.40
2007-03-22,7524340,605012803,81.30,81.30,80.00,80.10,-0.20,2510,80.10,80.20
2007-03-23,12335846,969769680,80.10,80.20,77.60,78.40,-1.70,4974,78.40,78.50
2007-03-26,10752205,846275757,79.00,80.40,77.50,78.50,0.10,3768,78.50,78.60
2007-03-27,10423000,824197000,78.50,80.40,78.00,78.00,-0.50,4097,78.00,78.10
2007-03-28,20920500,1585038048,77.00,78.90,73.40,75.00,-3.00,7557,74.90,75.00
2007-03-29,14242501,1100790127,74.80,78.90,74.10,78.90,3.90,5282,78.80,78.90
2007-03-30,9512940,753591560,79.00,80.00,78.10,78.20,-0.70,3597,78.20,78.30
2007-04-02,14095246,1145289472,78.70,82.20,78.50,81.20,3.00,5530,81.20,81.30
2007-04-03,9788913,796754398,81.50,82.20,80.10,82.00,0.80,3820,82.00,82.10
2007-04-04,28762744,2450868040,83.00,86.50,82.80,85.00,3.00,9580,85.00,85.20
2007-04-09,12735982,1108481239,87.00,88.00,86.50,86.70,1.70,4437,86.60,86.70
2007-04-10,9900550,842841345,87.90,88.00,84.00,85.20,-1.50,3742,85.20,85.30
2007-04-11,18837635,1661239979,86.00,89.50,85.90,89.00,3.80,5865,88.90,89.00
2007-04-12,12613760,1120935135,88.50,89.60,87.00,88.80,-0.20,4342,88.80,88.90
2007-04-13,14271642,1271139738,89.00,89.50,88.90,89.00,0.20,4160,89.00,89.10
2007-04-14,4198932,372209401,89.30,90.00,87.90,88.20,-0.80,1550,88.10,88.20
2007-04-16,9838376,863234987,88.60,88.80,86.90,87.60,-0.60,3027,87.60,87.70
2007-04-17,17408263,1546483024,88.40,89.30,88.30,88.80,1.20,5189,88.80,88.90
2007-04-18,11160144,998159858,89.20,89.70,89.20,89.60,0.80,3287,89.50,89.60
2007-04-19,25018163,2334139987,90.00,95.80,89.90,93.20,3.60,7375,93.20,93.30
2007-04-20,19041729,1825403813,93.50,98.00,93.50,97.00,3.80,7355,97.00,97.10
2007-04-23,11495668,1138341026,98.00,99.80,97.70,98.70,1.70,5119,98.70,98.80
2007-04-24,9016596,876678129,98.70,98.90,96.00,97.20,-1.50,4297,97.20,97.30
2007-04-25,12993860,1260957490,98.00,99.70,95.00,95.90,-1.30,5618,95.90,96.00
2007-04-26,12889570,1214087506,96.00,97.10,93.00,93.70,-2.20,4687,93.70,93.80
2007-04-27,9034640,860960336,93.70,97.00,93.70,95.00,1.30,3635,94.90,95.00
2007-04-30,7991226,762470004,95.50,96.40,94.40,95.60,0.60,3095,95.50,95.60
2007-05-02,6480200,616625800,96.40,96.50,93.30,94.90,-0.70,2439,94.80,94.90
2007-05-03,23970631,2345372998,96.00,99.10,95.30,98.90,4.00,8592,98.80,98.90
2007-05-04,10922377,1073254443,99.20,99.60,97.20,98.80,-0.10,4051,98.70,98.80
2007-05-07,20825441,2125244600,99.50,104.00,98.80,102.50,3.70,6710,102.50,103.00
2007-05-08,14896397,1556683379,102.50,106.00,102.50,105.50,3.00,4954,105.00,105.50
2007-05-09,7979384,834356320,105.50,106.50,103.50,104.50,-1.00,3124,104.50,105.00
2007-05-10,6549900,689065400,105.50,106.00,103.50,106.00,1.50,2633,105.50,106.00
2007-05-11,4933111,507429933,104.00,105.00,102.00,102.00,-4.00,2362,102.00,102.50
2007-05-14,6770950,681037800,103.00,103.00,99.50,99.50,-2.50,2760,99.50,99.80
2007-05-15,10435550,1015470673,99.00,101.00,95.50,96.00,-3.50,4421,95.90,96.00
2007-05-16,9874952,963650723,96.00,98.50,95.80,97.30,1.30,3149,97.30,97.50
2007-05-17,10707400,1031315320,97.30,98.30,95.00,96.00,-1.30,4005,95.90,96.00
2007-05-18,10235727,982319192,97.00,97.30,94.90,95.40,-0.60,3587,95.40,95.50
2007-05-21,14448200,1389522100,95.40,97.60,94.00,96.20,0.80,4710,96.20,96.30
2007-05-22,16409333,1655529466,96.60,102.50,96.60,102.50,6.30,5867,102.00,102.50
2007-05-23,7569680,768272180,102.50,102.50,100.00,100.50,-2.00,2878,100.50,101.00
2007-05-24,4224596,425126897,101.00,102.50,99.50,100.00,-0.50,2062,100.00,100.50
2007-05-25,4980250,494808900,100.00,100.50,98.50,99.20,-0.80,2350,99.10,99.20
2007-05-28,6993500,701185649,100.00,102.50,98.70,100.00,0.80,2653,99.80,100.00
2007-05-29,9860049,1007594520,101.00,103.00,100.50,102.50,2.50,3477,102.00,103.00
2007-05-30,8229801,846469799,103.00,105.00,101.00,101.50,-1.00,3182,101.50,102.00
2007-05-31,18031882,1895178429,103.50,107.00,102.50,107.00,5.50,5042,106.50,107.00
2007-06-01,9310436,997202431,107.00,108.00,105.50,106.00,-1.00,3614,106.00,106.50
2007-06-04,4499708,481168756,107.00,107.50,106.00,107.00,1.00,1802,106.50,107.00
2007-06-05,7389943,802500814,107.00,109.50,107.00,108.50,1.50,2722,108.00,108.50
2007-06-06,18886116,2125905724,108.50,115.00,108.00,115.00,6.50,6250,114.50,115.00
2007-06-07,11657871,1298674485,113.00,114.50,108.50,112.50,-2.50,3953,112.00,112.50
2007-06-08,8949793,993682730,111.00,113.00,109.50,110.00,-2.50,2890,110.00,110.50
2007-06-11,9468350,1059888174,110.50,113.50,110.00,110.50,0.50,2887,110.50,111.00
2007-06-12,17582531,2054554658,112.00,118.00,111.50,118.00,7.50,4285,118.00,--
2007-06-13,11029311,1305666698,120.00,120.50,115.50,116.00,-2.00,4398,116.00,116.50
2007-06-14,15940827,1932320067,117.50,123.50,117.50,121.00,5.00,5892,121.00,121.50
2007-06-15,20575825,2589171600,122.50,128.50,121.00,128.00,7.00,5867,127.50,128.00
2007-06-20,16211448,2088403792,129.00,131.00,127.00,129.00,1.00,5037,129.00,129.50
2007-06-21,23767311,3218651918,130.00,138.00,130.00,138.00,9.00,7754,137.50,138.00
2007-06-22,11895131,1616313685,138.50,138.50,134.00,135.00,-3.00,5316,135.00,135.50
2007-06-23,5568527,757017932,133.00,138.00,133.00,136.50,1.50,2963,136.50,137.00
2007-06-25,8038051,1084875385,136.50,138.00,133.50,134.50,-2.00,3346,134.50,135.00
2007-06-26,7628510,1004436310,134.50,135.00,130.00,131.00,-3.50,3549,131.00,131.50
2007-06-27,5664910,743588440,132.00,134.00,128.50,130.00,-1.00,2966,130.00,130.50
2007-06-28,7080976,928720842,133.00,134.00,128.50,131.50,1.50,2856,131.50,132.00
2007-06-29,9406821,1275876156,133.50,137.00,132.00,136.00,4.50,3978,135.50,136.00
2007-07-02,14436329,2022405376,136.50,142.50,136.50,142.00,6.00,5371,141.50,142.00
2007-07-03,6452114,918780600,143.00,144.00,140.00,140.50,-1.50,2899,140.50,141.00
2007-07-04,5004721,701882103,141.00,142.50,138.50,139.00,-1.50,2387,139.00,139.50
2007-07-05,17010409,2518279236,146.00,148.50,146.00,148.50,9.50,5022,148.50,--
2007-07-06,20440552,3174021982,148.50,158.50,147.00,158.50,10.00,7181,158.00,158.50
2007-07-09,14852919,2471374268,160.00,169.50,160.00,169.50,11.00,4945,169.00,169.50
2007-07-10,15047870,2467942160,170.00,170.00,161.00,163.00,-6.50,6190,163.00,163.50
2007-07-11,10765439,1707839137,157.00,161.00,157.00,157.50,-5.50,4722,157.50,158.00
2007-07-12,9913948,1591620755,158.50,163.00,158.00,158.00,0.50,4339,158.00,158.50
2007-07-13,12429935,2062419580,164.00,169.00,160.00,168.00,10.00,4938,167.50,168.00
2007-07-16,15705229,2618340098,172.00,178.00,156.50,162.00,-6.00,6973,161.50,162.00
2007-07-17,10581927,1682664820,160.00,161.50,154.00,159.50,-2.50,5022,159.50,160.00
2007-07-18,9429505,1444044100,159.00,159.00,151.00,151.50,-8.00,4632,151.50,152.00
2007-07-19,6142998,951719686,152.00,157.50,152.00,155.00,3.50,3006,154.50,155.00
2007-07-20,6202350,979952972,160.00,160.00,156.00,158.50,3.50,2869,158.50,159.00
2007-07-23,10336000,1661718500,158.50,165.00,158.00,158.50,0.00,4506,158.00,158.50
2007-07-24,7995210,1282254600,158.50,163.00,158.50,160.00,1.50,3779,159.50,160.00
2007-07-25,13964301,2214182160,158.50,161.00,155.00,160.00,0.00,5806,160.00,160.50
2007-07-26,16022350,2563009900,165.00,165.00,152.00,154.00,-6.00,6376,154.00,155.00
2007-07-27,12441800,1848545700,149.50,152.00,145.00,145.00,-9.00,4824,144.50,145.00
2007-07-30,13018760,1801497700,140.00,140.50,135.00,139.00,-6.00,4300,138.50,139.00
2007-07-31,12096710,1783998435,142.00,148.50,142.00,148.50,9.50,3094,148.50,--
2007-08-01,12550290,1886590950,149.50,156.00,144.00,144.00,-4.50,4236,143.50,144.00
2007-08-02,9037182,1339594206,154.00,154.00,143.00,149.00,5.00,3621,149.00,149.50
2007-08-03,10247658,1585741148,153.00,157.00,151.50,155.00,6.00,4020,154.50,155.00
2007-08-06,4768341,718831673,151.00,152.50,149.50,151.00,-4.00,1882,150.50,151.00
2007-08-07,4242500,635930500,153.00,154.00,145.00,145.00,-6.00,1915,145.00,146.00
2007-08-08,6677430,1006054650,146.00,153.00,146.00,153.00,8.00,3019,152.50,153.00
2007-08-09,13744646,2195151360,158.00,163.00,157.50,160.00,7.00,5397,159.50,160.00
2007-08-10,9271190,1413052260,149.50,154.00,149.50,154.00,-6.00,3585,154.00,154.50
2007-08-13,5383330,825493330,154.50,156.50,150.00,150.00,-4.00,2333,150.00,150.50
2007-08-14,6883380,1014282140,150.00,150.00,145.00,145.50,-4.50,2828,145.50,146.00
2007-08-15,10443064,1439070652,141.00,142.00,135.50,135.50,-10.00,4104,135.50,136.00
2007-08-16,8510660,1078116984,129.00,129.00,126.50,126.50,-9.00,2043,--,126.50
2007-08-17,25658115,3247818351,121.00,134.50,121.00,123.00,-3.50,8210,123.00,124.00
2007-08-20,2740430,360366545,131.50,131.50,131.50,131.50,8.50,1098,131.50,--
2007-08-21,14627304,2033764710,139.50,140.50,136.00,140.00,8.50,5001,137.50,140.00
2007-08-22,6290450,866485850,140.00,142.50,134.50,142.50,2.50,2850,142.00,142.50
2007-08-23,9455680,1413632320,148.00,151.00,148.00,149.00,6.50,3630,148.50,149.00
2007-08-24,14217201,2053714846,148.50,148.50,142.50,143.00,-6.00,5630,143.00,143.50
2007-08-27,8966477,1277678257,142.00,145.50,140.00,141.50,0.00,3618,141.50,142.00
2007-08-28,8367409,1159860169,141.50,142.00,136.50,138.00,-3.50,3698,137.50,138.00
2007-08-29,14048028,1807159864,128.50,131.00,128.50,129.00,-9.00,5817,129.00,129.50
2007-08-30,20518540,2637699440,132.00,133.00,123.00,133.00,4.00,9106,133.00,133.50
2007-08-31,14273740,1929225728,136.50,139.00,129.50,139.00,6.00,6250,138.50,139.00
2007-09-03,7814123,1099369097,141.00,145.00,137.00,137.00,-2.00,4159,137.00,137.50
2007-09-04,5342394,724604296,139.00,140.00,133.00,133.50,-3.50,2710,133.50,134.00
2007-09-05,11828778,1663792920,137.00,142.50,136.00,140.00,6.50,5205,140.00,140.50
2007-09-06,16098143,2344011307,140.00,149.50,138.50,149.00,9.00,7960,148.50,149.00
2007-09-07,12733450,1943818600,151.00,156.00,148.00,148.00,-1.00,5799,148.00,148.50
2007-09-10,9795712,1403362452,141.50,145.00,141.50,143.00,-5.00,4795,143.00,143.50
2007-09-11,7766163,1116015551,142.00,146.00,142.00,143.50,0.50,3844,143.50,144.00
2007-09-12,8308344,1218080208,146.00,149.00,144.00,144.00,0.50,4106,143.50,144.00
2007-09-13,5978464,866780564,148.00,148.00,143.00,144.00,0.00,2625,144.00,144.50
2007-09-14,7886363,1132129590,145.00,146.50,141.50,141.50,-2.50,3154,141.50,142.00
2007-09-17,11784584,1607984216,140.50,142.00,133.00,135.50,-6.00,5063,135.00,135.50
2007-09-19,16656729,2201688777,139.50,139.50,127.50,131.00,-4.50,6383,131.00,131.50
2007-09-20,11230871,1515997085,131.00,138.00,131.00,134.00,3.00,5160,133.50,134.00
2007-09-21,9060969,1233960067,132.00,140.00,131.50,140.00,6.00,4093,139.50,140.00
2007-09-26,12843910,1846579353,143.50,146.00,140.00,140.50,0.50,5122,140.50,141.00
2007-09-27,9797591,1398938807,141.50,145.00,141.50,143.50,3.00,3659,143.00,143.50
2007-09-28,8675164,1232958280,144.00,145.00,140.00,140.00,-3.50,3869,140.00,141.00
2007-09-29,4867315,692232383,141.00,143.50,140.50,142.50,2.50,2080,142.00,142.50
2007-10-01,6600978,936171398,144.00,144.00,140.00,140.00,-2.50,2649,140.00,140.50
2007-10-02,23565840,3203474600,142.00,142.50,131.00,136.50,-3.50,9341,136.00,136.50
2007-10-03,9394591,1277571260,135.00,138.00,133.50,136.50,0.00,4322,136.00,136.50
2007-10-04,8226968,1148010020,138.00,141.00,137.50,140.50,4.00,4295,140.00,140.50
2007-10-05,12242410,1762726424,143.50,146.00,141.50,142.00,1.50,5974,142.00,142.50
2007-10-08,21012050,3140472572,145.00,151.50,145.00,151.50,9.50,8523,151.50,--
2007-10-09,31453261,4864074650,153.50,159.00,146.00,146.00,-5.50,11173,146.00,147.00
2007-10-11,19632536,2943638900,154.00,154.00,147.00,147.00,1.00,5744,147.00,147.50
2007-10-12,8384486,1228789077,147.00,148.50,144.00,146.00,-1.00,3858,145.50,146.00
2007-10-15,11477087,1704856566,148.00,151.00,146.00,146.50,0.50,5045,146.50,147.00
2007-10-16,22088728,3124847920,146.00,146.00,137.00,140.00,-6.50,9030,140.00,140.50
2007-10-17,11448081,1593015259,140.00,141.00,136.50,139.00,-1.00,5086,139.00,139.50
2007-10-18,12147165,1730075430,140.00,144.00,140.00,142.50,3.50,5158,142.00,142.50
2007-10-19,17418304,2551127884,143.00,150.00,142.00,147.00,4.50,7199,147.00,147.50
2007-10-22,12422739,1770396778,142.00,144.50,140.50,142.50,-4.50,5192,142.50,143.00
2007-10-23,14761967,2148557587,143.00,147.50,141.50,147.50,5.00,5818,147.50,148.00
2007-10-24,16093006,2400761870,150.00,151.50,146.00,146.00,-1.50,6490,146.00,146.50
2007-10-25,13627328,2050072700,149.00,152.00,148.00,151.50,5.50,6362,151.00,151.50
2007-10-26,9248528,1405710885,153.00,154.00,150.00,152.50,1.00,4340,152.00,152.50
2007-10-29,32678178,5186305241,154.00,163.00,153.50,161.50,9.00,11930,161.50,162.00
2007-10-30,24823936,3984295411,163.00,165.00,156.00,156.00,-5.50,8228,156.00,156.50
2007-10-31,29624319,4582491940,160.50,160.50,150.00,150.00,-6.00,8555,150.00,150.50
2007-11-01,47188278,7377949590,155.00,160.50,152.50,155.00,5.00,11955,155.00,155.50
2007-11-02,19175542,2884126968,151.00,154.00,147.50,148.00,-7.00,7275,147.50,148.00
2007-11-05,12206221,1812607296,151.00,151.00,146.00,148.00,0.00,4294,148.00,148.50
2007-11-06,14478693,2130934757,150.50,150.50,145.00,147.50,-0.50,4996,147.50,148.00
2007-11-07,13397012,1983116211,151.00,151.00,143.50,144.00,-3.50,5252,144.00,144.50
2007-11-08,20405022,2766749445,140.50,140.50,134.00,134.00,-10.00,7490,--,134.00
2007-11-09,22591895,2857482770,131.00,133.50,125.00,125.00,-9.00,7017,--,125.00
2007-11-12,10079991,1174844447,116.50,117.50,116.50,116.50,-8.50,2223,--,116.50
2007-11-13,41389663,4675260397,111.50,121.00,108.50,119.00,2.50,11659,119.00,119.50
2007-11-14,23494184,2968379184,125.50,127.00,124.50,126.00,7.00,5087,126.00,126.50
2007-11-15,18665026,2294644172,125.00,126.00,118.00,122.00,-4.00,6879,122.00,122.50
2007-11-16,29139560,3380907460,119.00,120.00,113.50,115.50,-6.50,11213,115.50,116.00
2007-11-19,27247295,3254865695,118.00,122.00,116.00,122.00,6.50,6995,121.00,122.00
2007-11-20,17169638,2015086744,118.00,120.00,114.50,120.00,-2.00,6736,119.50,120.00
2007-11-21,17527462,2053968130,121.00,121.50,115.00,115.00,-5.00,7491,115.00,115.50
2007-11-22,22758091,2664515238,115.00,120.00,114.00,118.50,3.50,8658,118.50,119.00
2007-11-23,10160154,1195667777,120.00,120.50,115.00,115.50,-3.00,4272,115.00,115.50
2007-11-26,12219364,1461265680,119.00,121.00,118.00,120.00,4.50,5274,119.50,120.00
2007-11-27,14669744,1761068883,117.50,122.50,116.50,121.50,1.50,5577,121.00,121.50
2007-11-28,8324346,1003643982,122.00,122.50,117.00,117.00,-4.50,4095,117.00,118.00
2007-11-29,13069260,1582332940,122.00,124.00,118.50,119.00,2.00,5204,119.00,119.50
2007-11-30,8301750,1006467250,121.00,122.00,120.00,121.50,2.50,2852,121.50,122.00
2007-12-03,5448871,659659020,121.50,123.00,119.00,120.00,-1.50,2728,119.50,120.00
2007-12-04,7469217,894489635,119.00,121.00,117.50,121.00,1.00,3529,120.50,121.00
2007-12-05,13216293,1630229466,121.00,125.00,120.50,125.00,4.00,5776,124.50,125.00
2007-12-06,12617254,1586592865,127.00,128.50,121.50,123.50,-1.50,5485,123.50,124.00
2007-12-07,11180246,1401529750,124.50,126.50,124.00,125.50,2.00,3591,125.00,126.00
2007-12-10,12762698,1545804864,123.50,125.50,118.00,118.00,-7.50,4634,118.00,118.50
2007-12-11,23980145,2711545950,118.00,119.00,110.00,110.00,-8.00,9040,--,110.00
2007-12-12,29840087,3067590461,103.00,104.00,102.50,103.00,-7.00,8597,103.00,103.50
2007-12-13,36006150,3561254146,103.00,104.50,95.80,95.80,-7.20,12483,--,95.80
2007-12-14,36045237,3287470941,93.20,94.50,89.10,92.80,-3.00,11781,92.70,92.80
2007-12-17,29169514,2580282282,91.60,92.60,86.40,86.70,-6.10,10034,86.70,86.80
2007-12-18,30688116,2767416832,86.00,92.70,85.80,92.70,6.00,9839,92.70,--
2007-12-19,26471651,2597011693,96.40,99.10,95.70,99.10,6.40,6644,99.10,--
2007-12-20,22792143,2300363970,103.00,103.50,97.00,98.40,-0.70,9353,98.30,98.40
2007-12-21,16906567,1709805867,100.00,103.00,99.00,101.00,2.60,6483,101.00,101.50
2007-12-24,11851437,1220127275,105.50,105.50,101.50,101.50,0.50,4818,101.50,102.00
2007-12-25,9593983,987073247,102.50,104.00,102.00,102.50,1.00,3927,102.00,102.50
2007-12-26,7381271,763579913,104.00,104.50,102.50,103.50,1.00,3802,103.00,103.50
2007-12-27,13672256,1462403148,104.00,110.00,103.50,108.00,4.50,6525,107.50,108.00
2007-12-28,12580823,1376168288,107.50,113.00,107.00,108.50,0.50,5632,108.50,109.00
2007-12-31,4994456,545092160,108.50,110.00,108.00,110.00,1.50,2425,109.50,110.00
