日期,時間戳,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
1995-04-17,798048000,109000,8696500,80.50,80.50,79.50,79.50,-1.50,45
1995-04-18,798134400,94000,7412000,79.50,79.50,78.50,79.00,-0.50,36
1995-04-19,798220800,98000,7709500,79.00,79.00,78.00,79.00,0.00,40
1995-04-20,798307200,59000,4655000,79.00,79.00,78.00,79.00,0.00,17
1995-04-21,798393600,159000,12419500,79.00,79.00,77.00,79.00,0.00,71
1995-04-22,798480000,44000,3438500,78.00,78.50,77.50,78.50,-0.50,23
1995-04-24,798652800,128000,10161500,78.50,80.00,78.00,79.00,0.50,56
1995-04-25,798739200,221000,17423500,79.00,79.00,78.00,78.50,-0.50,55
1995-04-26,798825600,90000,7003000,78.50,78.50,77.00,77.00,-1.50,52
1995-04-27,798912000,157000,12024500,77.00,77.50,76.00,77.00,0.00,49
1995-04-28,798998400,71000,5433000,77.00,77.50,76.00,77.50,0.50,29
1995-04-29,799084800,105000,8223500,77.00,79.00,77.00,78.50,1.00,42
1995-05-01,799257600,88000,6907500,78.50,79.00,77.00,79.00,0.50,37
1995-05-02,799344000,45000,3508000,79.00,79.00,77.50,79.00,0.00,20
1995-05-03,799430400,29100,2284030,79.00,79.00,77.50,78.50,-0.50,18
1995-05-04,799516800,133000,10422500,78.00,79.00,77.50,79.00,0.50,55
1995-05-05,799603200,106650,8228336,78.00,78.00,76.50,77.00,-2.00,51
1995-05-06,799689600,52000,3979000,76.50,77.00,76.00,77.00,0.00,28
1995-05-08,799862400,173000,13539000,77.00,80.00,77.00,80.00,3.00,68
1995-05-09,799948800,728000,59145000,80.00,82.00,80.00,82.00,2.00,238
1995-05-10,800035200,519242,42413645,82.00,82.50,80.50,82.50,0.50,183
1995-05-11,800121600,434000,35765500,81.50,83.00,81.50,82.50,0.00,148
1995-05-12,800208000,293000,23900500,81.50,82.50,81.00,82.00,-0.50,79
1995-05-13,800294400,863000,71891000,82.00,84.50,82.00,84.50,2.50,301
1995-05-15,800467200,831000,69580000,83.00,84.50,83.00,84.50,0.00,262
1995-05-16,800553600,418300,34649095,84.00,84.00,82.00,83.00,-1.50,124
1995-05-17,800640000,244000,20375000,83.00,84.00,82.00,83.00,0.00,113
1995-05-18,800726400,199000,16371000,83.00,83.00,81.50,82.00,-1.00,99
1995-05-19,800812800,156000,12750500,82.50,82.50,81.00,81.50,-0.50,61
1995-05-20,800899200,80000,6521500,81.50,82.50,81.00,81.50,0.00,33
1995-05-22,801072000,91000,7362000,81.00,81.50,80.50,81.00,-0.50,29
1995-05-23,801158400,102000,8214000,81.00,81.00,80.00,80.00,-1.00,59
1995-05-24,801244800,96000,7667000,80.00,80.50,79.00,80.00,0.00,51
1995-05-25,801331200,273000,22040000,79.00,81.50,79.00,81.00,1.00,72
1995-05-26,801417600,85008,6821141,80.00,81.00,79.00,80.00,-1.00,43
1995-05-27,801504000,124000,9819000,80.00,80.00,78.00,80.00,0.00,43
1995-05-29,801676800,143000,11299000,80.00,80.00,78.50,79.00,-1.00,36
1995-05-30,801763200,101000,8075000,80.00,80.50,79.00,80.00,1.00,33
1995-05-31,801849600,34540,2743268,80.00,80.00,79.00,79.50,-0.50,25
1995-06-01,801936000,103000,8142000,80.00,80.00,79.00,79.00,-0.50,43
1995-06-05,802281600,126000,10081000,79.00,80.50,79.00,80.00,1.00,48
1995-06-06,802368000,169765,13641088,80.00,81.00,80.00,81.00,1.00,51
1995-06-07,802454400,268460,21876887,81.00,82.00,81.00,81.50,0.50,59
1995-06-08,802540800,431500,35449340,81.50,82.50,81.50,82.50,1.00,104
1995-06-09,802627200,378000,31126500,82.50,83.00,81.00,82.50,0.00,71
1995-06-10,802713600,89000,7253500,81.50,82.00,81.00,82.00,-0.50,31
1995-06-12,802886400,196000,15937000,81.50,82.00,80.00,81.50,-0.50,53
1995-06-13,802972800,81000,6521500,80.50,81.00,80.50,80.50,-1.00,22
1995-06-14,803059200,100000,7894500,80.50,80.50,78.00,78.50,-2.00,39
1995-06-15,803145600,182000,14274000,78.50,79.00,77.50,78.50,0.00,74
1995-06-16,803232000,239000,18983000,79.50,80.00,78.50,80.00,1.50,59
1995-06-17,803318400,102000,8091000,79.00,80.00,79.00,80.00,0.00,29
1995-06-19,803491200,312000,24795000,80.00,80.00,79.00,79.50,-0.50,57
1995-06-20,803577600,76000,6009000,79.50,80.00,78.50,79.00,-0.50,41
1995-06-21,803664000,297000,23633500,79.00,80.00,79.00,79.50,0.50,70
1995-06-22,803750400,149500,11849849,79.50,79.50,78.50,79.50,0.00,55
1995-06-23,803836800,244000,19360500,79.50,80.00,79.00,79.50,0.00,98
1995-06-24,803923200,295470,23353188,79.50,79.50,78.50,79.50,0.00,111
1995-06-26,804096000,980000,78281000,79.00,80.50,79.00,80.00,0.50,251
1995-06-27,804182400,1787000,143699500,80.00,81.00,79.50,80.50,0.50,500
1995-06-28,804268800,1434000,87997500,61.00,62.00,60.00,61.50,0.50,342
1995-06-29,804355200,1188500,74336440,61.50,63.50,61.00,61.50,0.00,327
1995-06-30,804441600,466000,28875500,62.00,62.50,61.50,61.50,0.00,137
1995-07-03,804700800,627000,38462000,61.50,61.50,60.00,60.00,-1.50,124
1995-07-04,804787200,78000,4692000,60.50,60.50,60.00,60.00,0.00,36
1995-07-05,804873600,86000,5219000,61.00,61.00,60.00,60.50,0.50,46
1995-07-06,804960000,104000,6305000,61.00,61.00,60.00,60.50,0.00,37
1995-07-07,805046400,170000,10286278,60.50,61.00,60.50,60.50,0.00,81
1995-07-08,805132800,267884,16058942,61.00,61.50,59.00,59.50,-1.00,91
1995-07-10,805305600,726000,43353500,59.50,60.50,58.50,59.00,-0.50,110
1995-07-11,805392000,241000,14339000,59.50,60.00,59.00,60.00,1.00,68
1995-07-12,805478400,435000,26295000,60.00,61.00,59.50,60.50,0.50,107
1995-07-13,805564800,331400,20202956,61.00,61.50,60.50,61.00,0.50,114
1995-07-14,805651200,190500,11618695,61.00,61.50,60.50,61.00,0.00,53
1995-07-15,805737600,204000,12277000,61.00,61.00,59.50,60.00,-1.00,50
1995-07-17,805910400,227000,13500000,60.00,60.00,58.50,58.50,-1.50,53
1995-07-18,805996800,163500,9648455,58.00,59.50,57.50,59.00,0.50,46
1995-07-19,806083200,494000,27423500,57.00,57.50,55.00,56.00,-3.00,144
1995-07-20,806169600,215000,11491000,55.50,55.50,52.50,52.50,-3.50,97
1995-07-21,806256000,200300,10341591,50.00,52.50,50.00,51.00,-1.50,113
1995-07-22,806342400,151000,7841000,51.00,53.50,50.50,53.50,2.50,91
1995-07-24,806515200,104000,5432500,52.50,53.00,51.50,52.00,-1.50,47
1995-07-25,806601600,279000,14351000,51.50,52.00,51.00,51.50,-0.50,70
1995-07-26,806688000,202000,10110500,51.50,51.50,49.20,50.00,-1.50,92
1995-07-27,806774400,220041,11437529,51.00,53.00,51.00,52.00,2.00,91
1995-07-28,806860800,58000,2986500,52.00,52.00,51.00,52.00,0.00,29
1995-07-29,806947200,20000,1027500,52.00,52.00,51.00,51.00,-1.00,16
1995-07-31,807120000,929000,45189200,51.00,51.00,47.50,49.20,-1.80,147
1995-08-01,807206400,104000,5024000,49.20,49.20,47.60,48.50,-0.70,49
1995-08-02,807292800,998200,45493002,46.10,48.00,45.20,45.30,-3.20,173
1995-08-03,807379200,201960,9082946,45.00,45.50,44.20,45.50,0.20,61
1995-08-04,807465600,191000,8686400,45.50,45.90,44.50,45.50,0.00,61
1995-08-05,807552000,142000,6092500,42.60,43.80,42.50,42.90,-2.60,70
1995-08-07,807724800,217000,9436400,42.90,45.00,42.50,45.00,2.10,73
1995-08-08,807811200,149000,6716100,46.00,46.00,44.70,45.50,0.50,63
1995-08-09,807897600,248000,11068700,45.30,45.30,44.00,44.90,-0.60,61
1995-08-10,807984000,204000,9151200,44.80,45.20,44.50,45.20,0.30,70
1995-08-11,808070400,148000,6409600,42.50,43.90,42.50,43.60,-1.60,78
1995-08-12,808156800,331002,14619286,44.00,44.50,44.00,44.00,0.40,118
1995-08-14,808329600,162000,7052200,42.80,44.00,42.60,42.80,-1.20,45
1995-08-15,808416000,126000,5409700,43.10,43.80,42.70,43.80,1.00,45
1995-08-16,808502400,301000,13410300,43.80,45.80,43.00,44.70,0.90,111
1995-08-17,808588800,192000,8625800,45.00,45.30,44.20,44.70,0.00,85
1995-08-18,808675200,76000,3314400,44.50,44.50,43.10,44.00,-0.70,39
1995-08-19,808761600,33000,1426400,43.50,43.50,42.80,43.50,-0.50,20
1995-08-21,808934400,126000,5490200,44.00,44.00,43.50,44.00,0.50,32
1995-08-22,809020800,224000,9845600,44.00,44.20,43.00,44.00,0.00,32
1995-08-23,809107200,209000,9210000,44.00,44.20,44.00,44.00,0.00,29
1995-08-24,809193600,198000,8712000,43.90,44.10,43.90,44.00,0.00,42
1995-08-25,809280000,51000,2228600,44.00,44.00,43.10,43.40,-0.60,20
1995-08-26,809366400,67000,2937900,44.00,44.20,43.40,43.40,0.00,30
1995-08-28,809539200,78000,3390100,43.40,43.70,43.40,43.70,0.30,21
1995-08-29,809625600,37100,1624248,43.90,44.00,43.50,43.60,-0.10,19
1995-08-30,809712000,60000,2627900,43.80,44.00,43.70,44.00,0.40,24
1995-08-31,809798400,125000,5500800,44.00,44.20,43.90,44.00,0.00,38
1995-09-01,809884800,276000,12257600,44.00,44.70,44.00,44.50,0.50,91
1995-09-02,809971200,227000,10191600,44.50,45.00,44.50,45.00,0.50,69
1995-09-04,810144000,1008000,47747500,45.30,48.10,45.30,48.10,3.10,275
1995-09-05,810230400,1382000,69404900,49.60,51.00,48.60,51.00,2.90,362
1995-09-06,810316800,800000,40247000,50.50,52.00,50.00,51.00,0.00,228
1995-09-07,810403200,401000,20259000,51.00,51.00,50.00,50.50,-0.50,155
1995-09-08,810489600,938000,48856000,50.00,53.50,50.00,52.50,2.00,246
1995-09-11,810748800,1562000,82418500,52.50,54.00,52.00,53.00,0.50,295
1995-09-12,810835200,593000,31345000,52.50,54.00,52.00,54.00,1.00,137
1995-09-13,810921600,390000,20581500,54.00,54.00,52.50,53.00,-1.00,124
1995-09-14,811008000,506000,26911000,53.00,54.00,52.00,52.00,-1.00,193
1995-09-15,811094400,216000,11043000,52.00,52.00,50.50,51.00,-1.00,87
1995-09-16,811180800,71101,3644124,51.50,52.00,51.00,51.50,0.50,42
1995-09-18,811353600,541000,28479500,51.00,54.00,51.00,53.50,2.00,172
1995-09-19,811440000,361007,19047372,53.50,53.50,52.50,52.50,-1.00,130
1995-09-20,811526400,150600,7749838,52.00,52.00,51.00,51.00,-1.50,64
1995-09-21,811612800,242000,12384000,51.00,52.00,50.50,51.00,0.00,97
1995-09-23,811785600,254000,12907000,51.00,51.50,50.50,51.00,0.00,82
1995-09-25,811958400,346000,17985000,51.50,52.50,51.50,52.50,1.50,123
1995-09-26,812044800,240000,12465500,52.50,52.50,51.50,51.50,-1.00,63
1995-09-27,812131200,427000,22266500,51.50,52.50,51.50,52.00,0.50,137
1995-09-29,812304000,190000,9713000,52.00,52.00,50.50,50.50,-1.50,69
1995-09-30,812390400,574000,28080900,49.10,49.80,48.20,49.80,-0.70,162
1995-10-02,812563200,380000,18614500,49.50,49.50,48.80,49.00,-0.80,128
1995-10-03,812649600,313100,15230075,49.00,49.00,48.00,48.00,-1.00,127
1995-10-04,812736000,487047,23873361,48.10,49.60,48.10,49.50,1.50,248
1995-10-05,812822400,386200,19319950,50.50,50.50,49.60,49.70,0.20,171
1995-10-06,812908800,307000,15511000,50.00,51.00,50.00,50.50,0.80,132
1995-10-07,812995200,418291,20907859,50.50,50.50,49.50,49.60,-0.90,137
1995-10-09,813168000,196000,9738500,50.00,50.00,49.40,49.40,-0.20,92
1995-10-11,813340800,266396,12935402,49.40,49.40,48.00,48.10,-1.30,145
1995-10-12,813427200,175852,8398967,47.50,48.50,47.50,48.20,0.10,94
1995-10-13,813513600,408298,19447389,48.40,48.50,47.00,48.20,0.00,140
1995-10-14,813600000,95581,4552658,47.50,48.00,47.50,47.80,-0.40,37
1995-10-16,813772800,138000,6570200,47.80,47.80,47.50,47.60,-0.20,61
1995-10-17,813859200,158800,7578447,47.80,48.00,47.60,48.00,0.40,72
1995-10-18,813945600,167450,7971808,48.00,48.00,47.50,47.50,-0.50,76
1995-10-19,814032000,231000,11001200,47.80,48.00,47.50,47.60,0.10,91
1995-10-20,814118400,91001,4349547,48.40,48.40,47.50,47.80,0.20,56
1995-10-21,814204800,84300,4005068,47.80,47.80,47.00,47.80,0.00,50
1995-10-23,814377600,963000,48350700,48.10,51.00,48.10,50.50,2.70,405
1995-10-24,814464000,392100,19563324,50.00,50.50,49.60,49.70,-0.80,178
1995-10-26,814636800,250746,12462385,50.00,50.00,49.30,49.60,-0.10,111
1995-10-27,814723200,346200,16761416,46.80,50.00,46.80,50.00,0.40,153
1995-10-28,814809600,947050,47728037,50.50,51.00,49.10,49.10,-0.90,297
1995-10-30,814982400,256000,12386000,48.80,48.80,48.10,48.10,-1.00,119
1995-11-01,815155200,160804,7707670,48.30,48.50,47.50,47.50,-0.60,93
1995-11-02,815241600,638368,29797653,47.00,47.30,45.80,46.70,-0.80,288
1995-11-03,815328000,647650,29293115,46.50,46.50,44.30,45.30,-1.40,262
1995-11-04,815414400,452902,20619552,45.60,46.10,45.30,45.70,0.40,208
1995-11-06,815587200,564000,25794700,45.50,46.20,45.40,46.20,0.50,152
1995-11-07,815673600,671668,31158859,46.50,46.90,46.20,46.80,0.60,173
1995-11-08,815760000,303179,14012034,46.20,46.50,45.80,46.50,-0.30,87
1995-11-09,815846400,365010,16789662,46.50,46.50,45.50,46.30,-0.20,101
1995-11-10,815932800,530000,24690800,46.20,46.80,46.00,46.80,0.50,176
1995-11-11,816019200,1350250,63590040,46.80,47.80,46.30,46.40,-0.40,304
1995-11-14,816278400,1743000,82100600,46.40,47.50,46.40,47.50,1.10,491
1995-11-15,816364800,2415320,114476722,47.60,48.40,46.10,46.60,-0.90,776
1995-11-16,816451200,931700,42517051,46.60,46.60,45.00,45.50,-1.10,353
1995-11-17,816537600,506449,23094701,46.30,46.30,45.00,45.00,-0.50,221
1995-11-18,816624000,435100,19881677,45.00,46.30,45.00,45.80,0.80,176
1995-11-20,816796800,195000,8860200,45.90,45.90,45.30,45.30,-0.50,95
1995-11-21,816883200,797201,36143559,45.50,45.90,45.00,45.90,0.60,207
1995-11-22,816969600,1539291,71160459,45.90,46.90,45.50,46.80,0.90,324
1995-11-23,817056000,646300,29566668,46.40,46.80,45.10,45.30,-1.50,284
1995-11-24,817142400,266467,12047285,45.10,45.60,45.00,45.40,0.10,125
1995-11-25,817228800,301600,13766501,45.80,46.00,45.40,45.90,0.50,121
1995-11-27,817401600,701000,32273600,46.10,46.20,45.70,46.10,0.20,247
1995-11-28,817488000,1858045,87219481,46.30,47.70,46.20,46.90,0.80,597
1995-11-29,817574400,1022260,47607431,47.40,47.60,45.60,45.70,-1.20,300
1995-11-30,817660800,379817,17546047,46.30,46.30,45.80,46.30,0.60,138
1995-12-01,817747200,3875353,189960759,47.50,49.50,47.20,49.50,3.20,939
1995-12-04,818006400,3492172,174067306,50.00,50.50,49.30,49.70,0.20,943
1995-12-05,818092800,1323162,65352804,49.00,49.70,49.00,49.70,0.00,447
1995-12-06,818179200,1321295,64749684,49.70,49.70,48.30,48.30,-1.40,389
1995-12-07,818265600,715000,34829500,48.30,49.00,48.10,48.90,0.60,268
1995-12-08,818352000,2097995,103472306,48.60,49.70,48.50,49.50,0.60,536
1995-12-09,818438400,1767467,86721399,49.20,49.50,48.60,49.10,-0.40,477
1995-12-11,818611200,2367000,117596200,49.20,50.50,49.20,50.00,0.90,584
1995-12-12,818697600,1690999,84440599,50.00,50.50,49.50,49.70,-0.30,483
1995-12-13,818784000,1776600,88800719,50.00,50.50,49.80,49.80,0.10,445
1995-12-14,818870400,1208145,60385984,50.00,50.50,49.30,49.30,-0.50,373
1995-12-15,818956800,1172416,57464652,49.30,49.50,48.70,48.70,-0.60,344
1995-12-16,819043200,1066000,52488700,48.70,49.60,48.70,49.30,0.60,249
1995-12-18,819216000,2351000,118594600,50.00,51.00,49.80,50.50,1.20,609
1995-12-19,819302400,1251020,62186304,50.00,50.00,49.40,49.50,-1.00,325
1995-12-20,819388800,1818599,90388148,50.00,50.50,49.10,49.30,-0.20,379
1995-12-21,819475200,1176000,57886700,49.50,49.70,48.70,49.40,0.10,266
1995-12-22,819561600,1767100,88464215,50.00,50.50,49.50,50.00,0.60,452
1995-12-23,819648000,542100,27150275,50.00,50.50,49.60,50.50,0.50,159
1995-12-26,819907200,977000,48881900,50.50,50.50,49.70,49.70,-0.80,251
